Timestamp;.superwatch_ch00;.superwatch_ch01;.superwatch_ch02;.superwatch_ch03
3375460;-96.619637;-99.130760;-86.550133;-60.668243
3377438;-96.740044;-99.067673;-86.313141;-60.418217
3379437;-96.819138;-99.024376;-86.154053;-60.167564
3381443;-96.897255;-98.980110;-85.994148;-59.916348
3383436;-96.974442;-98.934868;-85.833366;-59.664505
3385455;-97.012665;-98.888657;-85.671761;-59.412109
3387421;-97.125916;-98.841454;-85.509285;-59.159096
3389417;-97.200203;-98.793282;-85.345985;-58.905529
3391418;-97.273544;-98.744141;-85.181847;-58.651386
3393418;-97.345924;-98.694016;-85.016838;-58.396626
3395425;-97.381752;-98.668594;-84.934044;-58.269047
3397460;-97.487793;-98.590866;-84.684372;-57.885456
3399441;-97.557281;-98.537827;-84.516884;-57.629005
3401441;-97.625809;-98.483818;-84.348557;-57.371990
3403439;-97.693382;-98.428825;-84.179375;-57.114376
3405439;-97.726807;-98.400970;-84.009384;-56.856232
3407451;-97.825630;-98.315941;-83.838539;-56.597485
3409415;-97.890297;-98.258049;-83.666901;-56.338223
3411425;-97.954010;-98.199173;-83.494400;-56.078362
3413424;-98.016754;-98.139343;-83.321114;-55.817993
3415419;-98.047760;-98.109062;-83.234154;-55.687599
3417421;-98.139336;-98.016762;-82.972031;-55.295555
3419458;-98.199165;-97.954025;-82.796272;-55.033539
3421442;-98.258034;-97.890305;-82.619675;-54.770935
3423441;-98.287109;-97.858093;-82.531075;-54.639458
3425440;-98.344513;-97.792946;-82.264076;-54.244198
3427438;-98.428818;-97.693390;-82.085045;-53.979988
3429458;-98.483803;-97.625824;-81.905220;-53.715279
3431439;-98.537811;-97.557289;-81.724564;-53.450001
3433439;-98.590858;-97.487801;-81.543121;-53.184235
3435439;-98.617012;-97.452698;-81.452103;-53.051155
3437445;-98.694023;-97.345932;-81.177811;-52.651096
3439455;-98.744133;-97.273552;-80.993950;-52.383762
3441424;-98.793289;-97.200211;-80.809280;-52.115868
3443428;-98.841454;-97.125916;-80.623833;-51.847504
3445419;-98.865166;-97.088402;-80.530815;-51.578594
3447420;-98.934868;-96.974442;-80.250534;-51.309212
3449420;-98.980103;-96.897270;-80.062706;-51.039322
3451457;-99.024376;-96.819130;-79.874062;-50.768883
3453438;-99.067665;-96.740059;-79.684654;-50.497990
3455437;-99.088936;-96.700157;-79.589661;-50.362354
3457438;-99.151306;-96.579025;-79.303459;-49.954670
3459443;-99.191666;-96.497070;-79.111679;-49.682247
3461459;-99.231033;-96.414169;-78.919136;-49.409370
3463444;-99.269424;-96.330330;-78.725815;-49.136013
3465441;-99.288261;-96.288040;-78.531693;-48.862125
3467444;-99.343285;-96.159782;-78.336830;-48.587803
3469438;-99.378738;-96.073067;-78.141151;-48.312950
3471461;-99.413208;-95.985428;-77.944740;-48.037670
3473425;-99.446701;-95.896843;-77.747559;-47.761913
3475418;-99.463081;-95.852173;-77.648643;-47.623814
3477421;-99.510742;-95.716805;-77.350861;-47.208942
3479423;-99.541298;-95.625374;-77.151344;-46.931736
3481413;-99.570862;-95.533005;-76.951111;-46.654110
3483458;-99.599442;-95.439690;-76.750114;-46.376026
3485443;-99.613365;-95.392662;-76.548317;-46.097439
3487443;-99.653656;-95.250221;-76.345810;-45.818443
3489443;-99.679283;-95.154068;-76.142517;-45.538944
3491438;-99.703934;-95.056992;-75.938492;-45.259045
3493459;-99.727600;-94.958969;-75.733696;-44.978653
3495423;-99.739059;-94.909607;-75.631027;-44.838314
3497425;-99.771973;-94.760132;-75.321922;-44.416630
3499421;-99.792686;-94.659302;-75.114891;-44.134918
3501420;-99.812408;-94.557541;-74.907143;-43.852810
3503471;-99.831161;-94.454834;-74.698624;-43.570225
3505455;-99.840157;-94.403145;-74.489441;-43.287300
3507449;-99.865677;-94.246674;-74.279480;-43.003906
3509442;-99.881462;-94.141182;-74.068764;-42.720039
3511439;-99.896263;-94.034775;-73.857346;-42.435802
3513442;-99.910072;-93.927406;-73.645157;-42.151093
3515458;-99.916611;-93.873398;-73.538818;-42.008610
3517446;-99.934746;-93.709938;-73.218658;-41.580482
3519442;-99.945602;-93.599823;-73.004326;-41.294582
3521441;-99.955460;-93.488785;-72.789276;-41.008274
3523438;-99.964348;-93.376801;-72.573486;-40.721519
3525461;-99.968414;-93.263916;-72.357010;-40.434402
3527425;-99.979149;-93.150093;-72.139786;-40.146847
3529425;-99.985069;-93.035370;-71.921883;-39.858932
3531424;-99.990005;-92.919724;-71.703262;-39.570629
3533420;-99.993958;-92.803154;-71.483910;-39.281891
3535421;-99.995560;-92.744530;-71.373985;-39.137402
3537454;-99.998894;-92.567268;-71.043114;-38.703300
3539445;-99.999878;-92.447960;-70.821686;-38.413452
3541442;-99.999878;-92.327728;-70.599518;-38.123180
3543439;-99.998894;-92.206604;-70.376694;-37.832581
3545441;-99.998024;-92.145691;-70.153168;-37.541599
3547505;-99.993958;-91.961601;-69.928925;-37.250210
3549442;-99.990013;-91.837753;-69.704025;-36.958492
3551439;-99.985077;-91.712967;-69.478394;-36.666370
3553442;-99.979149;-91.587296;-69.252121;-36.373924
3555439;-99.975815;-91.524132;-69.138718;-36.227570
3557445;-99.964348;-91.333237;-68.797478;-35.787922
3559457;-99.955467;-91.204872;-68.569160;-35.494415
3561438;-99.945602;-91.075577;-68.340126;-35.200508
3563441;-99.934746;-90.945396;-68.110451;-34.906300
3565440;-99.928955;-90.879982;-67.880074;-34.611702
3567441;-99.910080;-90.682343;-67.649063;-34.316811
3569460;-99.896263;-90.549484;-67.417374;-34.021576
3571423;-99.881462;-90.415710;-67.184990;-33.725964
3573412;-99.873695;-90.348503;-67.068565;-33.578053
3575417;-99.857422;-90.213409;-66.835228;-33.281986
3577422;-99.831161;-90.009079;-66.483948;-32.837227
3579417;-99.812416;-89.871773;-66.248962;-32.540344
3581459;-99.792686;-89.733543;-66.013283;-32.243095
3583445;-99.771973;-89.594452;-65.776993;-31.945574
3585438;-99.761253;-89.524582;-65.540016;-31.647694
3587443;-99.727600;-89.313606;-65.302429;-31.349543
3589439;-99.703934;-89.171844;-65.064156;-31.051041
3591456;-99.679283;-89.029228;-64.825287;-30.752274
3593424;-99.653656;-88.885727;-64.585770;-30.453205
3595424;-99.640472;-88.813637;-64.465736;-30.303514
3597421;-99.599442;-88.596092;-64.104797;-29.854124
3599426;-99.570862;-88.449951;-63.863342;-29.554117
3601505;-99.541298;-88.302956;-63.621288;-29.253864
3603446;-99.510750;-88.155083;-63.378620;-28.953323
3605440;-99.495102;-88.080803;-63.135277;-28.652454
3607444;-99.446709;-87.856720;-62.891354;-28.351339
3609441;-99.413208;-87.706223;-62.646763;-28.049904
3611442;-99.378738;-87.554886;-62.401604;-27.748236
3613451;-99.343285;-87.402710;-62.155853;-27.446342
3615426;-99.325195;-87.326256;-62.032707;-27.295225
3617425;-99.269440;-87.095695;-61.662418;-26.841608
3619422;-99.231041;-86.940887;-61.414772;-26.538816
3621414;-99.191666;-86.785240;-61.166550;-26.235807
3623489;-99.151314;-86.628716;-60.917694;-25.932497
3625442;-99.130768;-86.550148;-60.668270;-25.628975
3627444;-99.067673;-86.313156;-60.418247;-25.325203
3629440;-99.024384;-86.154076;-60.167587;-25.021135
3631439;-98.980118;-85.994164;-59.916370;-24.716864
3633445;-98.934868;-85.833374;-59.664528;-24.412302
3635456;-98.911888;-85.752678;-59.538406;-24.259953
3637449;-98.841461;-85.509323;-59.159161;-23.802553
3639442;-98.793289;-85.346001;-58.905560;-23.497278
3641439;-98.744148;-85.181854;-58.651413;-23.191816
3643438;-98.694023;-85.016861;-58.396656;-22.886082
3645485;-98.668602;-84.851036;-58.141350;-22.580166
3647446;-98.590866;-84.684357;-57.885437;-22.273981
3649443;-98.537827;-84.516869;-57.628994;-21.967623
3651439;-98.483810;-84.348541;-57.371975;-21.661049
3653440;-98.428825;-84.179367;-57.114365;-21.354216
3655441;-98.400970;-84.094467;-56.985355;-21.200743
3657459;-98.315941;-83.838531;-56.597473;-20.739962
3659446;-98.258049;-83.666893;-56.338207;-20.432550
3661439;-98.199181;-83.494415;-56.078392;-20.124937
3663442;-98.139343;-83.321091;-55.817986;-19.817080
3665441;-98.109062;-83.234146;-55.557053;-19.509069
3667459;-98.016754;-82.972023;-55.295540;-19.200823
3669426;-97.954025;-82.796265;-55.033527;-18.892435
3671420;-97.890312;-82.619667;-54.770927;-18.583813
3673423;-97.825638;-82.442276;-54.507828;-18.275051
3675415;-97.792938;-82.353279;-54.376072;-18.120605
3677489;-97.693398;-82.085030;-53.979969;-17.656950
3679445;-97.625824;-81.905205;-53.715263;-17.347656
3681439;-97.557297;-81.724556;-53.449989;-17.038151
3683438;-97.487801;-81.543114;-53.184223;-16.728516
3685441;-97.452698;-81.452087;-52.917934;-16.418722
3687443;-97.345924;-81.177795;-52.651077;-16.108715
3689459;-97.273552;-80.993942;-52.383751;-15.798600
3691445;-97.200203;-80.809265;-52.115856;-15.488280
3693442;-97.125916;-80.623833;-51.847500;-15.177855
3695437;-97.088402;-80.530807;-51.713120;-15.022586
3697444;-96.974442;-80.250526;-51.309196;-14.556512
3699486;-96.897270;-80.062698;-51.039303;-14.245646
3701450;-96.819138;-79.874054;-50.768875;-13.934594
3703446;-96.740051;-79.684647;-50.497978;-13.623447
3705440;-96.700165;-79.589653;-50.226547;-13.312123
3707443;-96.579018;-79.303452;-49.954659;-13.000715
3709440;-96.497086;-79.111694;-49.682274;-12.689177
3711462;-96.414177;-78.919128;-49.409367;-12.377469
3713444;-96.330330;-78.725815;-49.136002;-12.065681
3715441;-96.288055;-78.628860;-48.999138;-11.909744
3717440;-96.159782;-78.336815;-48.587791;-11.441710
3719440;-96.073074;-78.141144;-48.312943;-11.129528
3721461;-95.985443;-77.944763;-48.037701;-10.817334
3723420;-95.941261;-77.846268;-47.899879;-10.661170
3725423;-95.852188;-77.648666;-47.623848;-10.192481
3727417;-95.716820;-77.350876;-47.208969;-9.879929
3729423;-95.625381;-77.151375;-46.931774;-9.567231
3731414;-95.533012;-76.951126;-46.654148;-9.254485
3733460;-95.439697;-76.750130;-46.376053;-8.941645
3735446;-95.392677;-76.649323;-46.236801;-8.785147
3737442;-95.250237;-76.345840;-45.818474;-8.315664
3739439;-95.154083;-76.142532;-45.538975;-8.002522
3741438;-95.057007;-75.938515;-45.259075;-7.689351
3743456;-94.958984;-75.733719;-44.978683;-7.376054
3745419;-94.909630;-75.631058;-44.838348;-7.062733
3747424;-94.760147;-75.321945;-44.416664;-6.749347
3749417;-94.659309;-75.114906;-44.134949;-6.435842
3751423;-94.557556;-74.907166;-43.852840;-6.122318
3753420;-94.454849;-74.698654;-43.570255;-5.808687
3755461;-94.403160;-74.594131;-43.428833;-5.651879
3757448;-94.246681;-74.279472;-43.003891;-5.181360
3759439;-94.141182;-74.068748;-42.720032;-4.867568
3761439;-94.034767;-73.857323;-42.435791;-4.553777
3763442;-93.927414;-73.645142;-42.151081;-4.239893
3765493;-93.873390;-73.432274;-41.866005;-3.926015
3767446;-93.709961;-73.218681;-41.580513;-3.612101
3769446;-93.599823;-73.004318;-41.294571;-3.298101
3771438;-93.488785;-72.789276;-41.008263;-2.984113
3773443;-93.376801;-72.573486;-40.721504;-2.670053
3775435;-93.320473;-72.465332;-40.577999;-2.513033
3777461;-93.150093;-72.139778;-40.146832;-2.041897
3779448;-93.035370;-71.921875;-39.858921;-1.727813
3781444;-92.919724;-71.703255;-39.570618;-1.413712
3783439;-92.803154;-71.483902;-39.281879;-1.099551
3785441;-92.744522;-71.373978;-38.992802;-0.785425
3787463;-92.567268;-71.043106;-38.703289;-0.471240
3789426;-92.447960;-70.821678;-38.413437;-0.157103
3791421;-92.327744;-70.599548;-38.123215;0.157037
3793418;-92.206596;-70.376678;-37.832565;0.471225
3795417;-92.145691;-70.265015;-37.687119;0.628293
3797586;-91.961601;-69.928917;-37.250198;1.099530
3799448;-91.899780;-69.816551;-37.104382;1.256591
3801440;-91.712967;-69.478386;-36.666351;1.727799
3803439;-91.587296;-69.252106;-36.373909;2.041882
3805441;-91.524124;-69.138710;-36.081112;2.355942
3807446;-91.333237;-68.797462;-35.787907;2.670038
3809457;-91.204865;-68.569145;-35.494396;2.984050
3811421;-91.075569;-68.340111;-35.200493;3.298083
3813421;-90.945396;-68.110435;-34.906284;3.612032
3815418;-90.879974;-67.995354;-34.759052;3.768995
3817420;-90.682343;-67.649048;-34.316792;4.239875
3819452;-90.549484;-67.417358;-34.021561;4.553714
3821422;-90.415703;-67.184975;-33.725948;4.867554
3823418;-90.281067;-66.951973;-33.430046;5.181298
3825422;-90.213409;-66.835220;-33.281975;5.495036
3827423;-90.009079;-66.483925;-32.837208;5.808675
3829424;-89.871780;-66.248978;-32.540379;6.122208
3831461;-89.733559;-66.013306;-32.243126;6.435773
3833444;-89.594475;-65.777016;-31.945606;6.749230
3835437;-89.524590;-65.658615;-31.796726;6.905934
3837443;-89.313622;-65.302452;-31.349575;7.375991
3839441;-89.171890;-65.064224;-31.051115;7.689235
3841456;-89.029243;-64.825302;-30.752300;8.002457
3843423;-88.885750;-64.585793;-30.453236;8.315548
3845421;-88.813675;-64.465797;-30.303591;8.628607
3847416;-88.596107;-64.104820;-29.854155;8.941537
3849421;-88.449959;-63.863361;-29.554144;9.254423
3851419;-88.302971;-63.621319;-29.253897;9.567163
3853455;-88.155106;-63.378639;-28.953352;9.879816
3855441;-88.080818;-63.257027;-28.802931;10.036153
3857442;-87.856735;-62.891365;-28.351370;10.504871
3859442;-87.706238;-62.646782;-28.049931;10.817268
3861442;-87.554901;-62.401623;-27.748268;11.129514
3863464;-87.402702;-62.155842;-27.446327;11.441645
3865423;-87.326256;-62.032688;-27.144068;11.753711
3867417;-87.095680;-61.662407;-26.841587;12.065619
3869415;-86.940872;-61.414753;-26.538795;12.377453
3871422;-86.785233;-61.166538;-26.235794;12.689114
3873475;-86.707092;-61.042202;-26.084196;12.844899
3875456;-86.550140;-60.793041;-25.780756;13.156417
3877440;-86.313148;-60.418224;-25.325186;13.623386
3879440;-86.154060;-60.167568;-25.021114;13.934576
3881444;-85.994148;-59.916351;-24.716843;14.245587
3883440;-85.833374;-59.664516;-24.412287;14.556498
3885464;-85.752670;-59.412121;-24.107525;14.867219
3887426;-85.509315;-59.159149;-23.802540;15.177790
3889418;-85.345993;-58.905540;-23.497257;15.488264
3891424;-85.181847;-58.651394;-23.191797;15.798542
3893427;-85.016846;-58.396633;-22.886063;16.108704
3895421;-84.934044;-58.269054;-22.733133;16.418659
3897461;-84.684349;-57.885422;-22.273960;16.728508
3899443;-84.516861;-57.628979;-21.967602;17.038137
3901438;-84.348534;-57.371964;-21.661028;17.347599
3903439;-84.179352;-57.114346;-21.354198;17.656935
3905438;-84.094467;-56.985344;-21.047199;17.966049
3907461;-83.838524;-56.597458;-20.739946;18.275034
3909422;-83.666878;-56.338196;-20.432537;18.583792
3911419;-83.494408;-56.078373;-20.124918;18.892374
3913420;-83.321091;-55.817963;-19.817062;19.200808
3915426;-83.234131;-55.687565;-19.663084;19.354933
3917423;-82.972008;-55.295528;-19.200806;19.817062
3919462;-82.796249;-55.033504;-18.892420;20.124874
3921441;-82.619652;-54.770912;-18.583801;20.432535
3923442;-82.442261;-54.507805;-18.275034;20.739948
3925444;-82.353264;-54.376053;-17.966097;21.047157
3927439;-82.085022;-53.979950;-17.656929;21.354198
3929461;-81.905197;-53.715248;-17.347639;21.660986
3931426;-81.724533;-53.449966;-17.038128;21.967611
3933421;-81.543098;-53.184204;-16.728502;22.273966
3935420;-81.452080;-53.051125;-16.573620;22.427061
3937421;-81.177811;-52.651096;-16.108746;22.886023
3939420;-80.993965;-52.383770;-15.798632;23.191708
3941461;-80.809288;-52.115887;-15.488315;23.497215
3943441;-80.623840;-51.847519;-15.177881;23.802441
3945443;-80.530823;-51.713146;-14.867309;24.107441
3947443;-80.250534;-51.309216;-14.556536;24.412241
3949436;-80.062714;-51.039333;-14.245677;24.716755
3951458;-79.874077;-50.768898;-13.934621;25.021070
3953424;-79.684669;-50.498001;-13.623482;25.325098
3955420;-79.589668;-50.362366;-13.467857;25.477013
3957419;-79.303474;-49.954681;-13.000745;25.932434
3959418;-79.111710;-49.682297;-12.689203;26.235699
3961422;-78.919151;-49.409382;-12.377498;26.538757
3963460;-78.725830;-49.136021;-12.065715;26.841494
3965440;-78.628883;-48.999165;-11.753765;27.144028
3967446;-78.336838;-48.587811;-11.441737;27.446234
3969441;-78.141197;-48.313011;-11.129609;27.748173
3971439;-77.944756;-48.037685;-10.817322;28.049887
3973460;-77.747574;-47.761936;-10.504970;28.351276
3975443;-77.648659;-47.623829;-10.348704;28.501913
3977442;-77.350876;-47.208958;-9.879914;28.953262
3979445;-77.151367;-46.931755;-9.567213;29.253853
3981442;-76.951126;-46.654129;-9.254464;29.554104
3983455;-76.750122;-46.376045;-8.941629;29.854065
3985421;-76.649307;-46.236782;-8.785129;30.153774
3987419;-76.345825;-45.818459;-8.315647;30.453142
3989423;-76.142525;-45.538960;-8.002504;30.752260
3991420;-75.938507;-45.259064;-7.689330;31.051025
3993596;-75.733742;-44.978718;-7.376093;31.349480
3995448;-75.631042;-44.838326;-7.219389;31.498638
3997443;-75.321938;-44.416645;-6.749332;31.945511
3999440;-75.114906;-44.134937;-6.435829;32.243080
4001444;-74.907158;-43.852825;-6.122303;32.540287
4003440;-74.698639;-43.570240;-5.808675;32.837208
4005463;-74.594131;-43.287273;-5.495039;33.133770
4007423;-74.279465;-43.003876;-5.181345;33.430004
4009424;-74.068741;-42.720013;-4.867554;33.725948
4011420;-73.857323;-42.435772;-4.553762;34.021519
4013415;-73.645142;-42.151062;-4.239875;34.316795
4015421;-73.538795;-42.008575;-4.082942;34.464287
4017460;-73.218666;-41.580505;-3.612086;34.906239
4019440;-73.004303;-41.294552;-3.298077;35.200493
4021437;-72.789261;-41.008247;-2.984095;35.494354
4023437;-72.681473;-40.864937;-2.827093;35.641159
4025439;-72.465317;-40.577984;-2.355990;36.081062
4027460;-72.139763;-40.146812;-2.041879;36.373909
4029424;-71.921860;-39.858906;-1.727799;36.666351
4031416;-71.703247;-39.570599;-1.413697;36.958431
4033424;-71.483887;-39.281857;-1.099533;37.250195
4035419;-71.373962;-39.137371;-0.942469;37.395912
4037423;-71.043098;-38.703270;-0.471225;37.832561
4039457;-70.821671;-38.413425;-0.157088;38.123169
4041447;-70.599533;-38.123192;0.157055;38.413395
4043439;-70.376678;-37.832554;0.471237;38.703289
4045440;-70.265030;-37.687145;0.785324;38.992702
4047444;-69.928940;-37.250225;1.099503;39.281837
4049462;-69.704033;-36.958508;1.413617;39.570530
4051421;-69.478439;-36.666428;1.727718;39.858833
4053419;-69.252129;-36.373936;2.041852;40.146793
4055413;-69.138733;-36.227585;2.198887;40.290596
4057416;-68.797493;-35.787937;2.669999;40.721462
4059420;-68.569168;-35.494431;2.984017;41.008171
4061461;-68.340134;-35.200520;3.298053;41.294529
4063443;-68.110466;-34.906315;3.612003;41.580421
4065446;-67.995377;-34.759079;3.768969;41.723225
4067447;-67.649063;-34.316822;4.239851;42.151043
4069441;-67.417389;-34.021587;4.553685;42.435699
4071460;-67.185005;-33.725975;4.867524;42.719994
4073419;-66.951988;-33.430073;5.181271;43.003807
4075415;-66.835243;-33.282001;5.338120;43.145561
4077425;-66.483955;-32.837238;5.808645;43.570213
4079421;-66.248970;-32.540356;6.122226;43.852760
4081418;-66.013298;-32.243111;6.435794;44.134903
4083464;-65.777000;-31.945583;6.749254;44.416584
4085442;-65.658607;-31.647709;7.062685;44.697849
4087441;-65.302437;-31.349554;7.376009;44.978649
4089439;-65.064201;-31.051100;7.689259;45.258991
4091437;-64.825294;-30.752289;8.002475;45.538937
4093460;-64.585785;-30.453215;8.315569;45.818390
4095426;-64.465782;-30.303570;8.472088;45.957939
4097420;-64.104805;-29.854137;8.941558;46.375973
4099422;-63.863392;-29.554176;9.254390;46.654064
4101422;-63.621307;-29.253881;9.567186;46.931728
4103418;-63.378628;-28.953335;9.879833;47.208889
4105455;-63.257015;-28.652468;10.192436;47.485630
4107446;-62.891365;-28.351358;10.504887;47.761856
4109439;-62.646778;-28.049913;10.817286;48.037659
4111441;-62.401615;-27.748251;11.129525;48.312939
4113438;-62.155830;-27.446308;11.441666;48.587746
4115457;-62.032677;-27.295193;11.597734;48.862118
4117422;-61.662399;-26.841578;12.065631;49.135956
4119420;-61.414749;-26.538780;12.377468;49.409363
4121424;-61.166527;-26.235771;12.689132;49.682236
4123422;-60.917706;-25.932512;13.000668;49.954613
4125476;-60.668243;-25.628944;13.312125;50.226547
4127447;-60.418217;-25.325171;13.623405;50.497936
4129445;-60.167564;-25.021103;13.934591;50.768864
4131442;-59.916348;-24.716827;14.245600;51.039268
4133439;-59.664505;-24.412271;14.556515;51.309204
4135436;-59.538383;-24.259918;14.711893;51.443951
4137459;-59.159134;-23.802525;15.177814;51.847458
4139440;-58.905529;-23.497242;15.488288;52.115856
4141442;-58.651386;-23.191786;15.798551;52.383701
4143445;-58.396626;-22.886053;16.108721;52.651077
4145442;-58.269047;-22.580135;16.418678;52.917892
4147457;-57.885448;-22.273996;16.728474;53.184174
4149424;-57.628967;-21.967587;17.038145;53.449989
4151424;-57.371990;-21.661064;17.347563;53.715179
4153420;-57.114376;-21.354231;17.656898;53.979927
4155419;-56.985371;-21.200758;17.811483;54.112076
4157473;-56.597485;-20.739973;18.275007;54.507782
4159455;-56.338223;-20.432562;18.583765;54.770882
4161444;-56.078403;-20.124949;18.892342;55.033447
4163440;-55.817993;-19.817093;19.200775;55.295502
4165437;-55.687599;-19.663113;19.508982;55.556976
4167440;-55.295555;-19.200838;19.817028;55.817940
4169447;-55.033539;-18.892448;20.124844;56.078308
4171422;-54.770977;-18.583870;20.432461;56.338131
4173422;-54.639454;-18.429466;20.586235;56.467873
4175416;-54.376083;-18.120613;20.893547;56.726856
4177427;-53.979980;-17.656961;21.354168;57.114315
4179490;-53.715279;-17.347673;21.660957;57.371902
4181452;-53.450001;-17.038164;21.967579;57.628952
4183445;-53.184235;-16.728533;22.273932;57.885395
4185442;-53.051155;-16.573656;22.580072;58.141266
4187440;-52.651096;-16.108734;22.886034;58.396614
4189440;-52.383762;-15.798616;23.191721;58.651329
4191449;-52.115868;-15.488294;23.497231;58.905514
4193420;-51.847504;-15.177867;23.802462;59.159081
4195415;-51.713135;-15.022600;23.954985;59.285641
4197421;-51.309212;-14.556524;24.412256;59.664494
4199420;-51.039322;-14.245659;24.716770;59.916294
4201456;-50.768887;-13.934609;25.021082;60.167538
4203416;-50.497990;-13.623465;25.325111;60.418163
4205423;-50.362354;-13.467839;25.628927;60.668224
4207425;-49.954666;-13.000730;25.932451;60.917652
4209420;-49.682285;-12.689188;26.235723;61.166477
4211607;-49.409370;-12.377480;26.538769;61.414730
4213447;-49.136013;-12.065694;26.841513;61.662346
4215440;-48.999153;-11.909756;26.992786;61.785923
4217443;-48.587799;-11.441723;27.446253;62.155777
4219443;-48.312996;-11.129588;27.748194;62.401569
4221441;-48.037670;-10.817298;28.049908;62.646770
4223456;-47.761909;-10.504950;28.351297;62.891312
4225421;-47.623856;-10.348734;28.652447;63.135273
4227421;-47.208942;-9.879896;28.953276;63.378578
4229417;-46.931778;-9.567243;29.253817;63.621254
4231419;-46.654110;-9.254447;29.554123;63.863342
4233424;-46.376026;-8.941611;29.854076;64.104752
4235456;-46.236767;-8.785110;30.003998;64.225266
4237446;-45.818439;-8.315629;30.453163;64.585724
4239441;-45.538944;-8.002487;30.752272;64.825287
4241439;-45.259045;-7.689315;31.051043;65.064156
4243440;-44.978695;-7.376066;31.349499;65.302391
4245458;-44.838314;-7.062700;31.647694;65.540009
4247419;-44.416630;-6.749308;31.945530;65.776947
4249420;-44.134918;-6.435809;32.243095;66.013275
4251423;-43.852810;-6.122282;32.540302;66.248924
4253416;-43.570271;-5.808705;32.837185;66.483910
4255420;-43.428795;-5.651844;32.985550;66.601189
4257460;-43.003864;-5.181327;33.430016;66.951942
4259443;-42.720039;-4.867583;33.725914;67.184952
4261439;-42.435799;-4.553789;34.021492;67.417305
4263442;-42.151093;-4.239908;34.316765;67.649017
4265442;-42.008610;-4.082978;34.611660;67.880043
4267464;-41.580528;-3.612110;34.906216;68.110382
4269421;-41.294582;-3.298110;35.200466;68.340088
4271414;-41.008274;-2.984124;35.494331;68.569092
4273427;-40.721519;-2.670064;35.787880;68.797447
4275414;-40.578011;-2.513048;35.934502;68.911346
4277415;-40.146889;-2.041957;36.373840;69.252052
4279455;-39.858932;-1.727825;36.666328;69.478363
4281436;-39.570629;-1.413724;36.958401;69.703957
4283436;-39.281891;-1.099563;37.250168;69.928894
4285440;-39.137398;-0.942498;37.541512;70.153107
4287439;-38.703300;-0.471255;37.832535;70.376663
4289462;-38.413452;-0.157115;38.123138;70.599487
4291430;-38.123226;0.157025;38.413368;70.821625
4293418;-37.832577;0.471210;38.703259;71.043083
4295422;-37.687134;0.628278;38.848038;71.153534
4297421;-37.250210;1.099518;39.281853;71.483871
4299422;-36.958492;1.413634;39.570541;71.703201
4301456;-36.666412;1.727736;39.858852;71.921814
4303439;-36.373924;2.041870;40.146809;72.139755
4305440;-36.227570;2.198902;40.434319;72.356949
4307444;-35.787922;2.670023;40.721478;72.573456
4309440;-35.494415;2.984035;41.008186;72.789215
4311461;-35.200508;3.298068;41.294540;73.004295
4313424;-34.906300;3.612020;41.580444;73.218620
4315422;-34.759064;3.768983;41.723240;73.325508
4317420;-34.316807;4.239863;42.151051;73.645126
4319420;-34.021576;4.553699;42.435719;73.857285
4321423;-33.725964;4.867539;42.720001;74.068733
4323456;-33.578053;5.024418;42.861965;74.174164
4325442;-33.281986;5.338135;43.287216;74.489372
4327441;-32.837227;5.808663;43.570232;74.698631
4329440;-32.540344;6.122241;43.852772;74.907112
4331442;-32.243095;6.435809;44.134914;75.114891
4333462;-31.945574;6.749263;44.416588;75.321892
4335423;-31.796694;6.905973;44.557262;75.425117
4337425;-31.349543;7.376027;44.978661;75.733696
4339423;-31.051085;7.689273;45.259007;75.938469
4341419;-30.752274;8.002490;45.538948;76.142517
4343419;-30.453205;8.315587;45.818401;76.345787
4345457;-30.303558;8.628643;46.097443;76.548317
4347447;-29.854124;8.941570;46.375992;76.750084
4349443;-29.554165;9.254405;46.654076;76.951088
4351442;-29.253864;9.567198;46.931736;77.151352
4353440;-28.953323;9.879851;47.208908;77.350830
4355454;-28.802944;10.036140;47.347313;77.450287
4357427;-28.351339;10.504905;47.761871;77.747520
4359422;-28.049904;10.817305;48.037674;77.944740
4361420;-27.748236;11.129549;48.312958;78.141159
4363417;-27.446297;11.441678;48.587757;78.336792
4365476;-27.295177;11.753747;48.862129;78.531693
4367447;-26.841604;12.065604;49.135933;78.725761
4369437;-26.538816;12.377435;49.409328;78.919106
4371438;-26.235809;12.689098;49.682201;79.111649
4373436;-25.932545;13.000637;49.954586;79.303406
4375438;-25.780769;13.156406;50.090633;79.399017
4377461;-25.325203;13.623373;50.497913;79.684601
4379425;-25.021133;13.934565;50.768845;79.874039
4381422;-24.716862;14.245568;51.039242;80.062653
4383429;-24.412348;14.556437;51.309132;80.250481
4385428;-24.259953;14.711862;51.578556;80.437538
4387607;-23.802551;15.177780;51.847435;80.623779
4389448;-23.497276;15.488252;52.115833;80.809250
4391444;-23.191816;15.798526;52.383686;80.993896
4393436;-22.886080;16.108690;52.651058;81.177780
4395435;-22.733150;16.263687;52.784527;81.269394
4397450;-22.274027;16.728441;53.184158;81.543060
4399462;-21.967623;17.038120;53.449966;81.724533
4401418;-21.661047;17.347584;53.715206;81.905159
4403422;-21.354214;17.656921;53.979946;82.085014
4405420;-21.200739;17.811502;54.244125;82.264030
4407424;-20.740007;18.274977;54.507755;82.442230
4409455;-20.432549;18.583784;54.770905;82.619652
