Timestamp;.superwatch_ch00
59080131;0.000000
59082128;0.000000
59084134;0.000000
59086225;0.000000
59088153;0.000000
59090139;0.000000
59092135;0.000000
59094133;0.000000
59096130;0.000000
59098169;0.000000
59100135;0.000000
59102133;0.000000
59104130;0.000000
59106133;0.000000
59108159;0.000000
59110114;0.000000
59112110;0.000000
59114108;0.000000
59116110;0.000000
59118123;0.000000
59120161;0.000000
59122147;0.000000
59124137;0.000000
59126136;0.000000
59128147;0.000000
59130158;0.000000
59132113;0.000000
59134114;0.000000
59136110;0.000000
59138123;0.000000
59140113;0.000000
59142157;0.000000
59144138;0.000000
59146134;0.000000
59148150;0.000000
59150132;0.000000
59152159;0.000000
59154113;0.000000
59156114;0.000000
59158124;0.000000
59160110;0.000000
59162229;0.000000
59164141;0.000000
59166133;0.000000
59168147;0.000000
59170135;0.000000
59172127;0.000000
59174159;0.000000
59176135;0.000000
59178149;0.000000
59180133;0.000000
59182128;0.000000
59184158;0.000000
59186117;0.000000
59188127;0.000000
59190115;0.000000
59192116;0.000000
59194109;0.000000
59196157;0.000000
59198142;0.000000
59200136;0.000000
59202135;0.000000
59204129;0.000000
59206160;0.000000
59208122;0.000000
59210111;0.000000
59212108;0.000000
59214112;0.000000
59216114;0.000000
59218173;0.000000
59220137;0.000000
59222131;0.000000
59224133;0.000000
59226132;0.000000
59228167;0.000000
59230120;0.000000
59232111;0.000000
59234111;0.000000
59236109;0.000000
59238124;0.000000
59240165;0.000000
59242136;0.000000
59244140;0.000000
59246131;0.000000
59248151;0.000000
59250153;0.000000
59252114;0.000000
59254114;0.000000
59256110;0.000000
59258126;0.000000
59260223;0.000000
59262140;0.000000
59264130;0.000000
59266129;0.000000
59268147;0.000000
59270133;0.000000
59272160;0.000000
59274131;0.000000
59276128;0.000000
59278149;0.000000
59280132;0.000000
59282149;0.000000
59284113;0.000000
59286112;0.000000
59288126;0.000000
59290109;0.000000
59292107;0.000000
59294158;0.000000
59296133;0.000000
59298139;0.000000
59300135;0.000000
59302134;0.000000
59304157;0.000000
59306120;0.000000
59308129;0.000000
59310112;0.000000
59312114;0.000000
59314117;0.000000
59316153;0.000000
59318147;0.000000
59320134;0.000000
59322135;0.000000
59324134;0.000000
59326158;0.000000
59328128;0.000000
59330110;0.000000
59332115;0.000000
59334111;0.000000
59336158;0.000000
59338129;0.000000
59340115;0.000000
59342111;0.000000
59344112;0.000000
59346119;0.000000
59348168;0.000000
59350133;0.000000
59352130;0.000000
59354127;0.000000
59356131;0.000000
59358168;0.000000
59360116;0.000000
59362110;0.000000
59364111;0.000000
59366112;0.000000
59368128;0.000000
59370166;0.000000
59372144;0.000000
59374137;0.000000
59376138;0.000000
59378151;0.000000
59380161;0.000000
59382116;0.000000
59384111;0.000000
59386108;0.000000
59388123;0.000000
59390234;0.000000
59392135;0.000000
59394136;0.000000
59396132;0.000000
59398145;0.000000
59400133;0.000000
59402155;0.000000
59404117;0.000000
59406111;0.000000
59408122;0.000000
59410113;0.000000
59412160;0.000000
59414113;0.000000
59416112;0.000000
59418123;0.000000
59420113;0.000000
59422108;0.000000
59424159;0.000000
59426129;0.000000
59428153;0.000000
59430130;0.000000
59432132;0.000000
59434161;0.000000
59436109;0.000000
59438128;0.000000
59440110;0.000000
59442113;0.000000
59444112;0.000000
59446155;0.000000
59448149;0.000000
59450132;0.000000
59452129;0.000000
59454126;0.000000
59456158;0.000000
59458134;0.000000
59460110;0.000000
59462115;0.000000
59464116;0.000000
59466159;0.000000
59468133;0.000000
59470112;0.000000
59472109;0.000000
59474114;0.000000
59476110;0.000000
59478161;0.000000
59480115;0.000000
59482113;0.000000
59484115;0.000000
59486116;0.000000
59488238;0.000000
59490137;0.000000
59492135;0.000000
59494131;0.000000
59496133;0.000000
59498144;0.000000
59500158;0.000000
59502135;0.000000
59504130;0.000000
59506128;0.000000
59508151;0.000000
59510158;0.000000
59512107;0.000000
59514110;0.000000
59516115;0.000000
59518124;0.000000
59520108;0.000000
59522158;0.000000
59524136;0.000000
59526131;0.000000
59528148;0.000000
59530135;0.000000
59532163;0.000000
59534116;0.000000
59536115;0.000000
59538123;0.000000
59540108;0.000000
59542111;0.000000
59544155;0.000000
59546131;0.000000
59548144;0.000000
59550131;0.000000
59552131;0.000000
59554153;0.000000
59556116;0.000000
59558118;0.000000
59560107;0.000000
59562112;0.000000
59564164;0.000000
59566155;0.000000
59568141;0.000000
59570132;0.000000
59572128;0.000000
59574130;0.000000
59576158;0.000000
59578127;0.000000
59580112;0.000000
59582112;0.000000
59584113;0.000000
59586153;0.000000
59588126;0.000000
59590114;0.000000
59592110;0.000000
59594113;0.000000
59596111;0.000000
59598170;0.000000
59600136;0.000000
59602132;0.000000
59604131;0.000000
59606133;0.000000
59608324;0.000000
59610148;0.000000
59612142;0.000000
59614141;0.000000
59616138;0.000000
59618209;0.000000
59620158;0.000000
59622140;0.000000
59624131;0.000000
59626129;0.000000
59628147;0.000000
59630160;0.000000
59632124;0.000000
59634109;0.000000
59636113;0.000000
59638124;0.000000
59640114;0.000000
59642156;0.000000
59644139;0.000000
59646134;0.000000
59648147;0.000000
59650132;0.000000
59652156;0.000000
59654114;0.000000
59656107;0.000000
59658122;0.000000
59660113;0.000000
59662110;0.000000
59664165;0.000000
59666128;0.000000
59668145;0.000000
59670134;0.000000
59672130;0.000000
59674161;0.000000
59676115;0.000000
59678122;0.000000
59680109;0.000000
59682113;0.000000
59684154;0.000000
59686121;0.000000
59688126;0.000000
59690108;0.000000
59692110;0.000000
59694110;0.000000
59696154;0.000000
59698128;0.000000
59700113;0.000000
59702109;0.000000
59704114;0.000000
59706157;0.000000
59708123;0.000000
59710114;0.000000
59712112;0.000000
59714110;0.000000
59716115;0.000000
59718166;0.000000
59720141;0.000000
59722134;0.000000
59724130;0.000000
59726134;0.000000
59728167;0.000000
59730112;0.000000
59732114;0.000000
59734118;0.000000
59736112;0.000000
59738122;0.000000
59740169;0.000000
59742132;0.000000
59744132;0.000000
59746133;0.000000
59748149;0.000000
59750155;0.000000
59752116;0.000000
59754111;0.000000
59756111;0.000000
59758124;0.000000
59760110;0.000000
59762157;0.000000
59764136;0.000000
59766139;0.000000
59768147;0.000000
59770135;0.000000
59772156;0.000000
59774118;0.000000
59776107;0.000000
59778132;0.000000
59780111;0.000000
59782158;0.000000
59784118;0.000000
59786112;0.000000
59788130;0.000000
59790109;0.000000
59792110;0.000000
59794157;0.000000
59796136;0.000000
59798144;0.000000
59800132;0.000000
59802128;0.000000
59804156;0.000000
59806137;0.000000
59808147;0.000000
59810131;0.000000
59812127;0.000000
59814154;0.000000
59816110;0.000000
59818126;0.000000
59820115;0.000000
59822111;0.000000
59824110;0.000000
59826157;0.000000
59828146;0.000000
59830133;0.000000
59832132;0.000000
59834126;0.000000
59836161;0.000000
59838128;0.000000
59840110;0.000000
59842110;0.000000
59844109;0.000000
59846239;0.000000
59848147;0.000000
59850133;0.000000
59852132;0.000000
59854135;0.000000
59856128;0.000000
59858162;0.000000
59860109;0.000000
59862112;0.000000
59864117;0.000000
59866116;0.000000
59868160;0.000000
59870140;0.000000
59872130;0.000000
59874132;0.000000
59876128;0.000000
59878152;0.000000
59880157;0.000000
59882133;0.000000
59884132;0.000000
59886132;0.000000
59888150;0.000000
59890161;0.000000
59892115;0.000000
59894118;0.000000
59896112;0.000000
59898122;0.000000
59900111;0.000000
59902156;0.000000
59904134;0.000000
59906131;0.000000
59908149;0.000000
59910135;0.000000
59912159;0.000000
59914113;0.000000
59916109;0.000000
59918123;0.000000
59920110;0.000000
59922111;0.000000
59924156;0.000000
59926135;0.000000
59928146;0.000000
59930133;0.000000
59932130;0.000000
59934151;0.000000
59936117;0.000000
59938122;0.000000
59940112;0.000000
59942114;0.000000
59944158;0.000000
59946111;0.000000
59948125;0.000000
59950111;0.000000
59952113;0.000000
59954108;0.000000
59956158;0.000000
59958153;0.000000
59960131;0.000000
59962131;0.000000
59964128;0.000000
59966155;0.000000
59968128;0.000000
59970110;0.000000
59972111;0.000000
59974112;0.000000
59976115;0.000000
59978169;0.000000
59980134;0.000000
59982138;0.000000
59984131;0.000000
59986130;0.000000
59988162;0.000000
59990116;0.000000
59992112;0.000000
59994112;0.000000
59996115;0.000000
59998126;0.000000
60000161;0.000000
60002116;0.000000
60004110;0.000000
60006119;0.000000
60008120;0.000000
60010154;0.000000
60012116;0.000000
60014118;0.000000
60016115;0.000000
60018127;0.000000
60020111;0.000000
60022161;0.000000
60024137;0.000000
60026136;0.000000
60028150;0.000000
60030132;0.000000
60032157;0.000000
60034111;0.000000
60036107;0.000000
60038124;0.000000
60040115;0.000000
60042114;0.000000
60044159;0.000000
60046139;0.000000
60048142;0.000000
60050132;0.000000
60052132;0.000000
60054156;0.000000
60056120;0.000000
60058127;0.000000
60060110;0.000000
60062109;0.000000
60064111;0.000000
60066159;0.000000
60068147;0.000000
60070135;0.000000
60072132;0.000000
60074131;0.000000
60076160;0.000000
60078135;0.000000
60080111;0.000000
60082114;0.000000
60084111;0.000000
60086114;0.000000
60088167;0.000000
60090140;0.000000
60092129;0.000000
60094131;0.000000
60096132;0.000000
60098167;0.000000
60100116;0.000000
60102111;0.000000
60104113;0.000000
60106114;0.000000
60108174;0.000000
60110162;0.000000
60112139;0.000000
60114139;0.000000
60116136;0.000000
60118153;0.000000
60120162;0.000000
60122116;0.000000
60124109;0.000000
60126108;0.000000
60128131;0.000000
60130171;0.000000
60132160;0.000000
60134139;0.000000
60136135;0.000000
60138152;0.000000
60140135;0.000000
60142152;0.000000
60144116;0.000000
60146115;0.000000
60148129;0.000000
60150112;0.000000
60152116;0.000000
60154160;0.000000
60156114;0.000000
60158130;0.000000
60160109;0.000000
60162113;0.000000
60164237;0.000000
60166143;0.000000
60168152;0.000000
60170135;0.000000
60172130;0.000000
60174132;0.000000
60176157;0.000000
60178153;0.000000
60180133;0.000000
60182129;0.000000
60184131;0.000000
60186153;0.000000
60188132;0.000000
60190109;0.000000
60192116;0.000000
60194108;0.000000
60196113;0.000000
60198172;0.000000
60200133;0.000000
60202130;0.000000
60204131;0.000000
60206128;0.000000
60208165;0.000000
60210115;0.000000
60212109;0.000000
60214108;0.000000
60216118;0.000000
60218162;0.000000
60220116;0.000000
60222111;0.000000
60224115;0.000000
60226113;0.000000
60228128;0.000000
60230160;0.000000
60232143;0.000000
60234140;0.000000
60236139;0.000000
60238151;0.000000
60240158;0.000000
60242112;0.000000
60244108;0.000000
60246116;0.000000
60248127;0.000000
60250116;0.000000
60252160;0.000000
60254135;0.000000
60256128;0.000000
60258146;0.000000
60260132;0.000000
60262150;0.000000
60264112;0.000000
60266110;0.000000
60268120;0.000000
60270108;0.000000
60272228;0.000000
60274139;0.000000
60276137;0.000000
60278144;0.000000
60280133;0.000000
60282131;0.000000
60284159;0.000000
60286131;0.000000
60288148;0.000000
60290129;0.000000
60292128;0.000000
60294158;0.000000
60296113;0.000000
60298124;0.000000
60300112;0.000000
60302115;0.000000
60304109;0.000000
60306159;0.000000
60308160;0.000000
60310128;0.000000
60312134;0.000000
60314127;0.000000
60316163;0.000000
60318130;0.000000
60320112;0.000000
60322113;0.000000
60324118;0.000000
60326162;0.000000
60328173;0.000000
60330136;0.000000
60332137;0.000000
60334132;0.000000
60336134;0.000000
60338160;0.000000
60340113;0.000000
60342113;0.000000
60344111;0.000000
60346112;0.000000
60348129;0.000000
60350169;0.000000
60352143;0.000000
60354137;0.000000
60356142;0.000000
60358146;0.000000
60360158;0.000000
60362113;0.000000
60364112;0.000000
60366111;0.000000
60368122;0.000000
60370111;0.000000
60372160;0.000000
60374135;0.000000
60376129;0.000000
60378145;0.000000
60380130;0.000000
60382157;0.000000
60384131;0.000000
60386133;0.000000
60388148;0.000000
60390129;0.000000
60392339;0.000000
60394141;0.000000
60396137;0.000000
60398153;0.000000
60400127;0.000000
60402133;0.000000
