Timestamp;.superwatch_ch00;.superwatch_ch01;.superwatch_ch02;.superwatch_ch03
356444;65.183395;31.200352;-7.532653;-45.118885
358435;64.944824;30.901718;-7.845891;-45.399029
360436;64.705612;30.602779;-8.159044;-45.678722
362440;64.465759;30.303537;-8.472117;-45.957973
364438;64.225273;30.003998;-8.785110;-46.236767
366476;63.984169;29.704184;-9.097994;-46.515087
368458;63.742416;29.404053;-9.410808;-46.792961
370458;63.500034;29.103630;-9.723532;-47.070374
372458;63.257027;28.802925;-10.036159;-47.347328
374454;63.013393;28.501928;-10.348690;-47.623817
376517;62.769138;28.200663;-10.661110;-47.899830
378476;62.524284;27.899132;-10.973414;-48.175350
380458;62.278790;27.597301;-11.285621;-48.450417
382456;62.032688;27.295208;-11.597720;-48.724998
384456;61.785965;26.992836;-11.909712;-48.999107
386454;61.538635;26.690197;-12.221578;-49.272732
388471;61.290707;26.387304;-12.533325;-49.545868
390459;61.042183;26.084164;-12.844926;-49.818497
392452;60.793037;25.780746;-13.156425;-50.090652
394452;60.543293;25.477079;-13.467794;-50.362312
396451;60.292953;25.173155;-13.779029;-50.633484
398470;60.042034;24.869003;-14.090106;-50.904125
400436;59.790508;24.564589;-14.401063;-51.174282
402435;59.538414;24.259958;-14.711854;-51.443916
404437;59.285706;23.955055;-15.022528;-51.713074
406434;59.032417;23.649925;-15.333054;-51.981712
408440;58.778542;23.344555;-15.643424;-52.249836
410477;58.524086;23.038956;-15.953645;-52.517448
412458;58.269054;22.733131;-16.263708;-52.784538
414457;58.013470;22.427105;-16.573584;-53.051090
416458;57.757290;22.120827;-16.883322;-53.317142
418457;57.500542;21.814341;-17.192888;-53.582657
420473;57.243221;21.507639;-17.502293;-53.847652
422442;56.985344;21.200720;-17.811516;-54.112114
424436;56.726898;20.893589;-18.120565;-54.376041
426441;56.467915;20.586285;-18.429419;-54.639404
428435;56.208355;20.278749;-18.738115;-54.902267
430492;55.948238;19.971016;-19.046616;-55.164570
432473;55.687569;19.663080;-19.354939;-55.426334
434461;55.426353;19.354958;-19.663059;-55.687546
436457;55.164589;19.046635;-19.970995;-55.948223
438459;54.902298;18.738152;-20.278704;-56.208313
440453;54.639446;18.429459;-20.586246;-56.467880
442478;54.376053;18.120584;-20.893579;-56.726883
444440;54.112125;17.811531;-21.200708;-56.985329
446436;53.847664;17.502302;-21.507627;-57.243210
448438;53.582676;17.192904;-21.814325;-57.500523
450436;53.317173;16.883356;-22.120792;-57.757252
452436;53.051144;16.573643;-22.427044;-58.013409
454472;52.784573;16.263744;-22.733089;-58.269016
456462;52.517479;15.953681;-23.038923;-58.524059
458455;52.249874;15.643465;-23.344513;-58.778507
460454;51.981766;15.333113;-23.649860;-59.032356
462461;51.713127;15.022593;-23.954996;-59.285652
464477;51.443977;14.711916;-24.259892;-59.538357
466439;51.309196;14.556512;-24.412266;-59.664501
468441;50.904156;14.090138;-24.868971;-60.042007
470434;50.633492;13.779041;-25.173140;-60.292934
472439;50.362350;13.467834;-25.477034;-60.543259
474438;50.090683;13.156462;-25.780710;-60.793007
476474;49.818527;12.844962;-26.084126;-61.042149
478463;49.545879;12.533340;-26.387287;-61.290688
480454;49.272743;12.221586;-26.690191;-61.538624
482456;48.999119;11.909720;-26.992821;-61.785954
484453;48.725033;11.597758;-27.295170;-62.032646
486479;48.450447;11.285657;-27.597269;-62.278759
488460;48.175381;10.973445;-27.899096;-62.524254
490457;47.899837;10.661122;-28.200649;-62.769127
492452;47.623821;10.348699;-28.501923;-63.013382
494453;47.347336;10.036167;-28.802916;-63.257015
496478;47.070408;9.723565;-29.103598;-63.500004
498440;46.792992;9.410840;-29.404020;-63.742386
500438;46.515114;9.098026;-29.704151;-63.984138
502443;46.236778;8.785120;-30.003986;-64.225258
504438;45.957981;8.472127;-30.303530;-64.465752
506495;45.678757;8.159074;-30.602747;-64.705582
508474;45.399082;7.845944;-30.901661;-64.944778
510461;45.118935;7.532710;-31.200302;-65.183350
512460;44.838341;7.219398;-31.498632;-65.421280
514455;44.557308;6.906021;-31.796642;-65.658554
516462;44.275837;6.592572;-32.094345;-65.895195
518473;43.993927;6.279060;-32.391731;-66.131172
520456;43.711601;5.965510;-32.688774;-66.366493
522458;43.428825;5.651879;-32.985516;-66.601166
524459;43.145622;5.338186;-33.281940;-66.835190
526458;42.861992;5.024448;-33.578022;-67.068542
528479;42.577938;4.710653;-33.873783;-67.301239
530438;42.293461;4.396814;-34.169209;-67.533279
532435;42.008595;4.082960;-34.464268;-67.764626
534439;41.723286;3.769034;-34.759018;-67.995323
536440;41.437569;3.455076;-35.053421;-68.225357
538437;41.151443;3.141084;-35.347481;-68.454704
540477;40.864910;2.827060;-35.641186;-68.683388
542459;40.577976;2.513006;-35.934536;-68.911377
544455;40.290661;2.198952;-36.227520;-69.138680
546457;40.002926;1.884854;-36.520164;-69.365318
548457;39.714794;1.570740;-36.812447;-69.591270
550478;39.426277;1.256606;-37.104370;-69.816536
552438;39.137363;0.942460;-37.395924;-70.041122
554434;38.848068;0.628307;-37.687107;-70.264999
556440;38.558411;0.314173;-37.977894;-70.488174
558438;38.268349;0.000003;-38.268337;-70.710670
560562;37.977936;-0.314134;-38.558376;-70.932457
562463;37.687119;-0.628296;-38.848057;-71.153549
564455;37.395935;-0.942451;-39.137356;-71.373947
566458;37.250214;-1.099512;-39.281841;-71.483871
568456;36.812485;-1.570702;-39.714760;-71.812607
570455;36.520203;-1.884821;-40.002888;-72.030891
572479;36.227558;-2.198917;-40.290623;-72.248444
574438;35.934555;-2.512994;-40.577961;-72.465302
576440;35.641201;-2.827045;-40.864895;-72.681442
578435;35.347488;-3.141069;-41.151432;-72.896858
580436;35.053455;-3.455037;-41.437531;-73.111542
582430;34.759052;-3.768998;-41.723251;-73.325523
584471;34.464306;-4.082921;-42.008560;-73.538773
586458;34.169220;-4.396802;-42.293449;-73.751305
588456;33.873795;-4.710641;-42.577927;-73.963104
590459;33.578037;-5.024433;-42.861973;-74.174171
592454;33.281975;-5.338147;-43.145584;-74.384499
594473;32.985558;-5.651837;-43.428791;-74.594101
596460;32.688812;-5.965474;-43.711567;-74.802971
598455;32.391747;-6.279048;-43.993919;-75.011108
600456;32.094360;-6.592563;-44.275822;-75.218491
602456;31.796658;-6.906009;-44.557301;-75.425133
604475;31.498665;-7.219368;-44.838310;-75.631035
606437;31.200336;-7.532674;-45.118904;-75.836182
608434;30.901703;-7.845905;-45.399048;-76.040596
610433;30.602762;-8.159065;-45.678745;-76.244255
612435;30.303522;-8.472138;-45.957989;-76.447159
614439;30.004025;-8.785087;-46.236748;-76.649277
616477;29.854134;-8.941558;-46.375977;-76.750069
618455;29.404058;-9.410808;-46.792953;-77.051308
620454;29.103638;-9.723529;-47.070374;-77.251183
622452;28.802931;-10.036156;-47.347324;-77.450294
624456;28.501940;-10.348683;-47.623806;-77.648636
626473;28.200689;-10.661083;-47.899803;-77.846207
628440;27.899137;-10.973406;-48.175343;-78.043022
630438;27.597309;-11.285618;-48.450409;-78.239067
632442;27.295212;-11.597720;-48.724998;-78.434334
634438;26.992840;-11.909707;-48.999107;-78.628838
636439;26.690207;-12.221572;-49.272728;-78.822556
638475;26.387331;-12.533298;-49.545849;-79.015488
640458;26.084169;-12.844925;-49.818493;-79.207649
642457;25.780756;-13.156420;-50.090645;-79.399025
644457;25.477085;-13.467787;-50.362309;-79.589630
646458;25.173161;-13.779023;-50.633476;-79.779442
648474;24.868990;-14.090122;-50.904137;-79.968468
650436;24.564596;-14.401060;-51.174282;-80.156693
652434;24.259939;-14.711875;-51.443939;-80.344131
654438;23.955040;-15.022551;-51.713093;-80.530785
656437;23.649906;-15.333073;-51.981735;-80.716637
658436;23.344538;-15.643446;-52.249863;-80.901703
660473;23.038939;-15.953666;-52.517475;-81.085968
662463;22.733135;-16.263700;-52.784538;-81.269402
664456;22.427086;-16.573605;-53.051113;-81.452065
666459;22.120813;-16.883341;-53.317158;-81.633926
668459;21.814348;-17.192888;-53.582661;-81.814957
670475;21.507641;-17.502291;-53.847660;-81.995201
672434;21.200726;-17.811514;-54.112114;-82.174637
674440;20.893621;-18.120544;-54.376019;-82.353241
676437;20.586288;-18.429419;-54.639412;-82.531052
678435;20.278751;-18.738110;-54.902260;-82.708046
680437;19.971016;-19.046616;-55.164574;-82.884224
682473;19.663082;-19.354937;-55.426342;-83.059586
684458;19.354956;-19.663063;-55.687557;-83.234123
686463;19.046659;-19.970972;-55.948204;-83.407822
688461;18.738153;-20.278708;-56.208317;-83.580727
690453;18.429462;-20.586243;-56.467880;-83.752792
692477;18.120588;-20.893579;-56.726883;-83.924042
694442;17.811537;-21.200703;-56.985329;-84.094452
696434;17.502310;-21.507622;-57.243217;-84.264038
698435;17.192932;-21.814304;-57.500511;-84.432777
700438;16.883362;-22.120792;-57.757259;-84.600700
702430;16.573624;-22.427063;-58.013432;-84.767784
704469;16.263723;-22.733116;-58.269035;-84.934029
706461;15.953663;-23.038940;-58.524071;-85.099449
708458;15.643445;-23.344540;-58.778530;-85.264015
710456;15.333096;-23.649883;-59.032379;-85.427734
712455;15.022570;-23.955019;-59.285675;-85.590622
714468;14.711897;-24.259918;-59.538376;-85.752663
716434;14.556519;-24.564575;-59.790497;-85.913864
718437;14.090120;-24.868992;-60.042023;-86.074203
720441;13.779022;-25.173164;-60.292965;-86.233704
722436;13.467834;-25.477039;-60.543262;-86.392319
724437;13.156466;-25.780708;-60.793007;-86.550117
726475;12.844968;-26.084126;-61.042149;-86.707054
728458;12.533342;-26.387287;-61.290688;-86.863136
730459;12.221595;-26.690186;-61.538624;-87.018364
732457;11.909726;-26.992821;-61.785950;-87.172737
734453;11.597764;-27.295166;-62.032654;-87.326225
736478;11.285663;-27.597263;-62.278759;-87.478874
738440;10.973451;-27.899092;-62.524246;-87.630653
740438;10.661130;-28.200644;-62.769127;-87.781570
742435;10.348703;-28.501919;-63.013382;-87.931625
744441;10.036177;-28.802908;-63.257008;-88.080803
746437;9.723573;-29.103596;-63.500000;-88.229111
748473;9.410850;-29.404015;-63.742382;-88.376549
750464;9.098034;-29.704147;-63.984138;-88.523117
752458;8.785129;-30.003983;-64.225258;-88.668823
754455;8.472136;-30.303522;-64.465752;-88.813644
756460;8.159060;-30.602764;-64.705597;-88.957588
758482;7.845928;-30.901682;-64.944786;-89.100639
760441;7.532693;-31.200317;-65.183357;-89.242828
762438;7.219385;-31.498644;-65.421288;-89.384132
764437;6.906006;-31.796661;-65.658577;-89.524559
766439;6.749302;-31.945538;-65.776962;-89.594437
768481;6.279069;-32.391727;-66.131172;-89.802750
770476;5.965495;-32.688789;-66.366501;-89.940521
772466;5.651861;-32.985531;-66.601181;-90.077393
774453;5.338172;-33.281952;-66.835197;-90.213394
776457;5.024454;-33.578022;-67.068542;-90.348488
778458;4.710662;-33.873775;-67.301239;-90.482697
780474;4.396848;-34.169178;-67.533249;-90.615997
782437;4.082967;-34.464264;-67.764626;-90.748428
784437;3.769045;-34.759010;-67.995323;-90.879951
786436;3.455086;-35.053410;-68.225342;-91.010582
788440;3.141093;-35.347469;-68.454697;-91.140312
790438;2.827068;-35.641174;-68.683372;-91.269150
792472;2.513040;-35.934509;-68.911354;-91.397072
794460;2.198963;-36.227512;-69.138680;-91.524109
796462;1.884865;-36.520157;-69.365318;-91.650238
798457;1.570747;-36.812439;-69.591263;-91.775452
800454;1.256615;-37.104359;-69.816528;-91.899773
802478;0.942470;-37.395916;-70.041107;-92.023178
804443;0.628339;-37.687077;-70.264977;-92.145668
806437;0.314179;-37.977890;-70.488167;-92.267265
808434;0.000015;-38.268326;-70.710663;-92.387947
810439;-0.314149;-38.558388;-70.932457;-92.507706
812498;-0.628309;-38.848068;-71.153564;-92.626572
814474;-0.942463;-39.137367;-71.373955;-92.744514
816466;-1.099525;-39.281860;-71.483887;-92.803139
818453;-1.570717;-39.714775;-71.812614;-92.977646
820454;-1.884835;-40.002903;-72.030899;-93.092834
822454;-2.198933;-40.290638;-72.248459;-93.207100
824473;-2.513010;-40.577976;-72.465309;-93.320457
826437;-2.827062;-40.864910;-72.681442;-93.432892
828436;-3.141062;-41.151421;-72.896858;-93.544403
830431;-3.455031;-41.437523;-73.111534;-93.654976
832432;-3.768990;-41.723244;-73.325516;-93.764641
834473;-4.082912;-42.008553;-73.538765;-93.873375
836441;-4.396794;-42.293446;-73.751297;-93.981186
838439;-4.710632;-42.577915;-73.963097;-94.088074
840438;-5.024400;-42.861950;-74.174156;-94.194016
842435;-5.338142;-43.145580;-74.384491;-94.299042
844437;-5.651831;-43.428783;-74.594101;-94.403137
846477;-5.965465;-43.711559;-74.802963;-94.506294
848460;-6.279039;-43.993904;-75.011101;-94.608528
850459;-6.592552;-44.275818;-75.218491;-94.709824
852451;-6.905976;-44.557266;-75.425125;-94.810181
854451;-7.219356;-44.838303;-75.631020;-94.909599
856479;-7.532664;-45.118896;-75.836182;-95.008095
858445;-7.845898;-45.399040;-76.040588;-95.105652
860436;-8.159054;-45.678734;-76.244247;-95.202263
862439;-8.472131;-45.957985;-76.447151;-95.297935
864438;-8.785099;-46.236755;-76.649284;-95.392654
866436;-9.098004;-46.515091;-76.850685;-95.486443
868475;-9.410820;-46.792969;-77.051315;-95.579300
870454;-9.723543;-47.070389;-77.251198;-95.671204
872456;-10.036171;-47.347336;-77.450302;-95.762161
874454;-10.348699;-47.623825;-77.648651;-95.852180
876457;-10.661099;-47.899818;-77.846214;-95.941238
878552;-10.973421;-48.175358;-78.043030;-96.029358
880461;-11.285633;-48.450424;-78.239075;-96.116547
882459;-11.597733;-48.725014;-78.434349;-96.202766
884452;-11.909697;-48.999100;-78.628830;-96.288040
886457;-12.221565;-49.272720;-78.822556;-96.372368
888457;-12.533291;-49.545841;-79.015480;-96.455734
890472;-12.844914;-49.818485;-79.207649;-96.538147
892463;-13.156412;-50.090641;-79.399025;-96.619621
894458;-13.467780;-50.362301;-79.589622;-96.700134
896460;-13.779016;-50.633465;-79.779442;-96.779709
898456;-14.090115;-50.904129;-79.968460;-96.858307
900477;-14.401050;-51.174271;-80.156677;-96.935959
902439;-14.711868;-51.443935;-80.344131;-97.012650
904441;-15.022542;-51.713085;-80.530777;-97.088394
906440;-15.333065;-51.981724;-80.716637;-97.163170
908432;-15.643438;-52.249847;-80.901695;-97.236992
910440;-15.953633;-52.517437;-81.085945;-97.309845
912473;-16.263695;-52.784531;-81.269402;-97.381744
914463;-16.573595;-53.051102;-81.452057;-97.452682
916460;-16.728497;-53.184204;-81.543098;-97.487793
918454;-17.192902;-53.582676;-81.814972;-97.591682
920454;-17.502304;-53.847664;-81.995216;-97.659721
922474;-17.811506;-54.112106;-82.174622;-97.726807
924441;-18.120560;-54.376038;-82.353249;-97.792938
926433;-18.429432;-54.639423;-82.531059;-97.858086
928435;-18.738123;-54.902275;-82.708054;-97.922279
930434;-19.046631;-55.164581;-82.884232;-97.985504
932435;-19.354950;-55.426346;-83.059601;-98.047760
934474;-19.663054;-55.687546;-83.234116;-98.109047
936463;-19.970985;-55.948215;-83.407845;-98.169373
938458;-20.278700;-56.208313;-83.580719;-98.228714
940459;-20.586235;-56.467880;-83.752785;-98.287109
942453;-20.893570;-56.726879;-83.924034;-98.344513
944473;-21.200695;-56.985317;-84.094452;-98.400963
946442;-21.507589;-57.243179;-84.264023;-98.456421
948437;-21.814295;-57.500500;-84.432777;-98.510925
950438;-22.120785;-57.757252;-84.600700;-98.564461
952438;-22.427057;-58.013428;-84.767784;-98.617004
954432;-22.733107;-58.269035;-84.934036;-98.668594
956470;-23.038933;-58.524067;-85.099449;-98.719200
958441;-23.344507;-58.778500;-85.264000;-98.768829
960432;-23.649876;-59.032375;-85.427734;-98.817490
962433;-23.955011;-59.285664;-85.590622;-98.865173
964438;-24.259909;-59.538376;-85.752655;-98.911880
966566;-24.564569;-59.790493;-85.913849;-98.957603
968462;-24.868984;-60.042023;-86.074203;-99.002365
970456;-25.173134;-60.292934;-86.233688;-99.046143
972455;-25.477055;-60.543274;-86.392334;-99.088936
974453;-25.780725;-60.793018;-86.550125;-99.130760
976462;-26.084143;-61.042168;-86.707069;-99.171600
978473;-26.387300;-61.290707;-86.863152;-99.211464
980458;-26.690201;-61.538635;-87.018379;-99.250359
982456;-26.992813;-61.785950;-87.172737;-99.288254
984460;-27.295181;-62.032665;-87.326241;-99.325188
986456;-27.597281;-62.278770;-87.478889;-99.361130
988472;-27.899107;-62.524258;-87.630669;-99.396095
990445;-28.200659;-62.769138;-87.781586;-99.430084
992436;-28.501909;-63.013374;-87.931618;-99.463074
994439;-28.802877;-63.256992;-88.080803;-99.495102
996436;-29.103586;-63.500000;-88.229111;-99.526138
998437;-29.404009;-63.742382;-88.376556;-99.556198
1000474;-29.704138;-63.984131;-88.523117;-99.585266
1002460;-30.003973;-64.225258;-88.668816;-99.613365
1004458;-30.303516;-64.465736;-88.813637;-99.640472
1006458;-30.602736;-64.705574;-88.957573;-99.666580
1008456;-30.901674;-64.944778;-89.100639;-99.691727
1010473;-31.200310;-65.183350;-89.242828;-99.715889
1012438;-31.498638;-65.421280;-89.384140;-99.739059
1014441;-31.796652;-65.658562;-89.524559;-99.761238
1016437;-31.945532;-65.895203;-89.664101;-99.782455
1018438;-32.391720;-66.131165;-89.802742;-99.802673
1020438;-32.688786;-66.366501;-89.940521;-99.821899
1022474;-32.985527;-66.601166;-90.077393;-99.840149
1024461;-33.281944;-66.835190;-90.213387;-99.857414
1026457;-33.578033;-67.068550;-90.348495;-99.873695
1028461;-33.873791;-67.301247;-90.482704;-99.888985
1030454;-34.169189;-67.533264;-90.616013;-99.903290
1032473;-34.464279;-67.764626;-90.748436;-99.916611
1034436;-34.759026;-67.995331;-90.879967;-99.928947
1036444;-35.053425;-68.225357;-91.010597;-99.940285
1038437;-35.347485;-68.454712;-91.140327;-99.950661
1040436;-35.641193;-68.683388;-91.269157;-99.960030
1042436;-35.934525;-68.911377;-91.397079;-99.968422
1044469;-36.227528;-69.138687;-91.524109;-99.975815
1046461;-36.520149;-69.365311;-91.650238;-99.982231
1048455;-36.812435;-69.591263;-91.775452;-99.987671
1050455;-37.104355;-69.816528;-91.899780;-99.992104
1052457;-37.395885;-70.041084;-92.023170;-99.995552
1054468;-37.687073;-70.264969;-92.145668;-99.998024
1056438;-37.977882;-70.488167;-92.267265;-99.999504
1058437;-38.268322;-70.710663;-92.387939;-100.000000
1060438;-38.558380;-70.932457;-92.507713;-99.999504
1062439;-38.848064;-71.153557;-92.626572;-99.998024
1064438;-39.137337;-71.373932;-92.744499;-99.995552
1066478;-39.281853;-71.483871;-92.803131;-99.993950
1068458;-39.714767;-71.812614;-92.977646;-99.987663
1070458;-40.002899;-72.030891;-93.092827;-99.982231
1072455;-40.290634;-72.248459;-93.207108;-99.975822
1074455;-40.577969;-72.465309;-93.320465;-99.968422
1076474;-40.864883;-72.681427;-93.432884;-99.960037
1078437;-41.151417;-72.896851;-93.544395;-99.950653
1080439;-41.437542;-73.111549;-93.654984;-99.940300
1082434;-41.723259;-73.325523;-93.764641;-99.928940
1084434;-42.008568;-73.538780;-93.873375;-99.916611
1086437;-42.293461;-73.751305;-93.981194;-99.903297
1088475;-42.577911;-73.963097;-94.088066;-99.888977
