Timestamp;.superwatch_ch00;.superwatch_ch01;.superwatch_ch02;.superwatch_ch03
207327;81.452065;97.452682;98.590851;84.684357
209326;81.633926;97.522659;98.537811;84.516861
211372;81.814972;97.591667;98.483803;84.348518
213350;81.995209;97.659721;98.428818;84.179344
215351;82.174637;97.726807;98.400948;84.094452
217345;82.353249;97.792923;98.315933;83.838524
219346;82.531059;97.858086;98.258034;83.666870
221374;82.708054;97.922279;98.199165;83.494392
223329;82.884232;97.985497;98.169373;83.321083
225329;83.059586;98.047760;98.109055;83.234131
227327;83.234123;98.109039;98.047760;82.972015
229330;83.407837;98.169365;97.985504;82.796249
231372;83.580734;98.228722;97.890305;82.619659
233329;83.752800;98.287102;97.858086;82.442261
235329;83.924042;98.344513;97.792938;82.353256
237329;84.094452;98.400948;97.726807;82.085022
239327;84.264038;98.456421;97.659721;81.905190
241331;84.432785;98.510925;97.591675;81.724548
243369;84.600708;98.564453;97.487793;81.543098
245356;84.767792;98.617004;97.452690;81.360840
247348;84.934029;98.668587;97.345909;81.177780
249343;85.099449;98.719193;97.309845;80.993935
251349;85.264008;98.768829;97.200203;80.809273
253371;85.427734;98.817482;97.125900;80.623802
255332;85.590622;98.865166;97.088394;80.530785
257320;85.752663;98.911873;97.012650;80.250511
259323;85.913857;98.957603;96.935966;80.062675
261328;86.074203;99.002365;96.858307;79.874062
263328;86.233688;99.046135;96.779701;79.684639
265373;86.392334;99.088936;96.700142;79.494438
267347;86.550125;99.130753;96.579018;79.303452
269347;86.707062;99.171600;96.538162;79.111679
271350;86.863152;99.211464;96.414169;78.919128
273344;87.018372;99.250343;96.330330;78.725800
275367;87.172737;99.288254;96.288040;78.628838
277339;87.326241;99.325180;96.202759;78.336807
279323;87.478882;99.361122;96.116539;78.141159
281327;87.630669;99.396095;96.029366;77.944733
283328;87.781578;99.430069;95.941246;77.846230
285331;87.931625;99.463081;95.852188;77.648651
287370;88.080803;99.495094;95.716797;77.350845
289347;88.229111;99.526131;95.671204;77.151360
291348;88.376549;99.556190;95.532990;76.951111
293349;88.523125;99.585266;95.439682;76.750092
295346;88.668823;99.613358;95.392662;76.649300
297372;88.813637;99.640465;95.250214;76.345802
299333;88.957581;99.666595;95.202271;76.142517
301326;89.100647;99.691734;95.105652;75.938484
303331;89.242828;99.715881;95.008102;75.733711
305326;89.384140;99.739059;94.909607;75.631035
307324;89.524559;99.761246;94.760117;75.321907
309371;89.664093;99.782448;94.659294;75.114891
311349;89.802757;99.802666;94.557533;74.907135
313345;89.940521;99.821907;94.454834;74.698639
315350;90.077400;99.840149;94.403145;74.594116
317345;90.213387;99.857414;94.246658;74.279442
319372;90.348495;99.873695;94.141174;74.068741
321329;90.482697;99.888977;94.088081;73.857307
323323;90.616020;99.903290;93.981201;73.645142
325328;90.748444;99.916611;93.873383;73.538795
327329;90.879967;99.928947;93.764648;73.218643
329323;91.010597;99.940292;93.654991;73.004303
331372;91.140327;99.950661;93.488762;72.789238
333350;91.269150;99.960030;93.376793;72.573471
335355;91.397087;99.968422;93.320465;72.465309
337350;91.524117;99.975822;93.150093;72.139763
339342;91.650238;99.982239;93.092850;71.921852
341374;91.775467;99.987663;92.919708;71.703224
343334;91.899780;99.992104;92.861542;71.483902
345328;92.023178;99.995560;92.744514;71.373978
347325;92.145683;99.998024;92.626579;71.043106
349325;92.267273;99.999512;92.507729;70.821671
351327;92.387947;100.000000;92.387955;70.599525
353378;92.507721;99.999504;92.206596;70.376678
355355;92.626572;99.998024;92.145683;70.264992
357344;92.744514;99.995552;91.961601;69.928917
359346;92.861542;99.992111;91.899780;69.816544
361348;92.977646;99.987663;91.712967;69.478394
363369;93.092834;99.982231;91.587296;69.252106
365331;93.207108;99.975815;91.524109;69.138695
367324;93.320465;99.968422;91.397087;68.797470
369324;93.432892;99.960030;91.269157;68.569138
371332;93.544403;99.950653;91.140327;68.340126
373378;93.654991;99.940292;90.945404;68.110443
375372;93.764648;99.928947;90.879974;67.995346
377348;93.873383;99.916611;90.682343;67.649048
379351;93.981194;99.903297;90.549484;67.417358
381342;94.088074;99.888992;90.415718;67.184990
383348;94.194031;99.873695;90.281059;66.951965
385370;94.299057;99.857414;90.213394;66.718277
387330;94.403145;99.840157;90.077415;66.483940
389321;94.506310;99.821907;89.940521;66.248932
391327;94.608536;99.802673;89.802757;66.013283
393331;94.709831;99.782455;89.664101;65.776978
395327;94.810196;99.761246;89.524567;65.658577
397371;94.909615;99.739059;89.313606;65.302429
399356;95.008102;99.715889;89.171860;65.064178
401348;95.105652;99.691734;89.029236;64.825287
403339;95.202271;99.666595;88.885727;64.585762
405347;95.297935;99.640472;88.813652;64.465752
407369;95.392670;99.613365;88.596085;64.104790
409327;95.486458;99.585274;88.523140;63.863361
411325;95.579300;99.556198;88.376572;63.621296
413323;95.671204;99.526146;88.229126;63.378597
415332;95.762169;99.495102;88.080811;63.257015
417329;95.852180;99.463081;87.931633;62.891342
419374;95.941254;99.430084;87.706230;62.646782
421346;96.029373;99.396095;87.554893;62.401604
423347;96.116547;99.361130;87.402687;62.155811
425353;96.202766;99.325188;87.326256;61.909401
427344;96.288040;99.288261;87.095680;61.662388
429373;96.372368;99.250351;86.940872;61.414753
431333;96.455742;99.211464;86.863159;61.166512
433329;96.538162;99.171608;86.707077;61.042179
435323;96.619637;99.130760;86.550140;60.793041
437330;96.700150;99.088943;86.392342;60.418201
439374;96.779709;99.046150;86.154060;60.167576
441334;96.858315;99.002365;86.074211;59.916336
443327;96.935966;98.957611;85.913857;59.664513
445325;97.012665;98.911880;85.752670;59.538387
447329;97.088394;98.865173;85.590622;59.159111
449328;97.163177;98.817490;85.427742;58.905540
451367;97.236992;98.768837;85.181847;58.651386
453329;97.309853;98.719200;85.099457;58.396645
455323;97.381752;98.668594;84.934044;58.269054
457327;97.452690;98.617020;84.767799;57.885437
459322;97.522667;98.564461;84.600716;57.628979
461484;97.625824;98.483803;84.348526;57.371937
463354;97.659721;98.456429;84.179352;57.114349
465351;97.726814;98.400970;84.094467;56.856190
467345;97.792938;98.344513;83.838531;56.597466
469343;97.858086;98.287109;83.752808;56.338192
471344;97.922287;98.228722;83.494392;56.078350
473369;97.985504;98.169365;83.321083;55.817963
475326;98.047760;98.109055;83.234131;55.687569
477325;98.109055;98.047768;83.059601;55.295544
479323;98.169373;97.985504;82.884239;55.033504
481323;98.228722;97.922287;82.708061;54.770935
483325;98.287109;97.858086;82.442268;54.507816
485374;98.344521;97.792938;82.353264;54.244156
487346;98.400963;97.726807;82.085037;53.979969
489342;98.456436;97.659729;81.995216;53.715240
491342;98.510933;97.591675;81.724556;53.449989
493340;98.564461;97.522667;81.633934;53.184212
495374;98.617020;97.452690;81.452080;53.051125
497329;98.668602;97.381744;81.269417;52.651070
499331;98.719200;97.309853;81.085960;52.383732
501325;98.768837;97.236992;80.901703;52.115856
503327;98.817490;97.163170;80.716637;51.847492
505329;98.865173;97.088402;80.530800;51.713108
507370;98.911880;97.012657;80.250526;51.309196
509350;98.934868;96.974442;80.250526;51.309196
511342;99.002365;96.858322;79.968475;50.768883
513343;99.046143;96.779709;79.684639;50.497967
515349;99.088943;96.700150;79.589638;50.362324
517373;99.130760;96.619637;79.303452;49.954655
519329;99.171608;96.538162;79.207672;49.682251
521323;99.211472;96.455742;79.015503;49.409370
523323;99.250359;96.372375;78.822563;49.135990
525330;99.288261;96.288040;78.628845;48.999119
527327;99.325188;96.202759;78.434349;48.587788
529374;99.361130;96.116547;78.141159;48.312958
531348;99.396095;96.029373;77.944733;48.037666
533343;99.430077;95.941246;77.747551;47.761898
535353;99.463081;95.852188;77.648666;47.623833
537341;99.495102;95.762161;77.350845;47.208931
539373;99.526146;95.671204;77.151367;46.931755
541325;99.556198;95.579300;77.051331;46.654110
543326;99.585274;95.486450;76.850700;46.376003
545326;99.613365;95.392670;76.649300;46.236778
547333;99.640472;95.297935;76.447159;45.818428
549321;99.666595;95.202271;76.142517;45.538952
551372;99.691734;95.105652;75.938492;45.259041
553353;99.715889;95.008102;75.733719;44.978672
555353;99.739059;94.909607;75.631035;44.838322
557351;99.761253;94.810188;75.321922;44.416626
559344;99.782455;94.709831;75.114899;44.134937
561372;99.802673;94.608536;74.907143;43.852806
563329;99.821907;94.506302;74.802986;43.570255
565333;99.840149;94.403145;74.594124;43.428814
567323;99.857422;94.299057;74.384514;43.003849
569323;99.873695;94.194031;74.174179;42.720016
571378;99.888985;94.088074;73.857307;42.435753
573371;99.903290;93.981194;73.645142;42.151070
575350;99.916611;93.873383;73.538788;42.008572
577351;99.928947;93.764648;73.218643;41.580467
579344;99.940292;93.654984;73.004303;41.294544
581344;99.950653;93.544403;72.789246;41.008228
583376;99.960030;93.432892;72.681442;40.864910
585328;99.968422;93.320465;72.465324;40.577988
587325;99.975815;93.207115;72.248474;40.146843
589326;99.982239;93.092850;72.030914;39.858913
591325;99.987663;92.977646;71.812630;39.570583
593326;99.992104;92.861542;71.593651;39.281879
595376;99.995560;92.744514;71.373962;39.137375
597351;99.998024;92.626572;71.043106;38.703289
599345;99.999504;92.507721;70.821671;38.413425
601345;100.000000;92.387947;70.599518;38.123177
603344;99.999504;92.267265;70.376678;37.832554
605375;99.998024;92.145691;70.264999;37.541561
607328;99.995560;92.023186;70.041115;37.250195
609326;99.992104;91.899773;69.816544;36.958454
611323;99.987663;91.775467;69.591278;36.666378
613329;99.982239;91.650246;69.365341;36.373913
615335;99.975815;91.524117;69.138702;36.227547
617377;99.968422;91.397095;68.797478;35.787918
619349;99.960030;91.269150;68.569138;35.494389
621355;99.950661;91.140327;68.340126;35.200504
623342;99.940292;91.010597;68.110443;34.906284
625351;99.928947;90.879967;67.995346;34.759037
627375;99.916611;90.748444;67.649040;34.316792
629326;99.903290;90.616020;67.533287;34.021549
631329;99.888985;90.482704;67.301247;33.725960
633327;99.873695;90.348495;67.068550;33.430035
635326;99.857422;90.213402;66.835205;33.281963
637328;99.840157;90.077408;66.483925;32.837212
639369;99.821907;89.940521;66.248932;32.540318
641345;99.802673;89.802757;66.013290;32.243107
643348;99.782455;89.664108;65.776978;31.945559
645353;99.761253;89.524567;65.658585;31.647699
647347;99.739059;89.384148;65.302429;31.349541
649373;99.715889;89.242836;65.064171;31.051058
651332;99.691734;89.100655;64.825287;30.752283
653327;99.666595;88.957588;64.705605;30.453194
655326;99.640472;88.813652;64.465752;30.303532
657331;99.613365;88.668831;64.225266;29.854122
659379;99.585274;88.523132;63.863361;29.554138
661368;99.556198;88.376564;63.621288;29.253864
663349;99.526146;88.229126;63.378609;28.953308
665351;99.495102;88.080811;63.257015;28.652472
667346;99.463081;87.931633;62.891346;28.351337
669342;99.430077;87.781578;62.769146;28.049934
671372;99.396095;87.630669;62.401611;27.748247
673328;99.361130;87.478897;62.278782;27.446281
675322;99.325188;87.326248;62.032677;27.295198
677333;99.288261;87.172745;61.785965;26.841557
679328;99.250359;87.018379;61.538643;26.538790
681326;99.211472;86.863152;61.290710;26.235771
683369;99.171608;86.707077;60.917675;25.932486
685351;99.130768;86.550133;60.793030;25.780743
687344;99.088943;86.392342;60.418205;25.325155
689344;99.046150;86.233704;60.292961;25.021107
691344;99.002365;86.074203;59.916336;24.716812
693374;98.957619;85.913864;59.664528;24.412298
695332;98.911888;85.752670;59.538399;24.259939
697326;98.865173;85.590630;59.285694;23.802502
699330;98.817497;85.427750;59.032398;23.497263
701327;98.768837;85.264023;58.778538;23.191778
703331;98.719200;85.099449;58.524078;22.886066
705373;98.668602;84.934044;58.269054;22.580139
707349;98.617020;84.767799;57.885437;22.273979
709341;98.564461;84.600708;57.757275;21.967598
711346;98.510933;84.432793;57.371948;21.661011
713348;98.456436;84.264046;57.114349;21.354198
715372;98.400970;84.094467;56.985336;21.200716
717326;98.344521;83.924042;56.726898;20.739960
719328;98.287109;83.752808;56.467896;20.432535
721324;98.228729;83.580742;56.208347;20.124899
723326;98.169380;83.407852;55.948238;19.817076
725331;98.109055;83.234131;55.687569;19.509043
727373;98.047768;83.059601;55.295540;19.200819
729352;97.985512;82.884247;55.164604;18.892420
731348;97.922287;82.708061;54.770935;18.583820
733344;97.858093;82.531067;54.639442;18.429453
735346;97.792938;82.353271;54.376060;18.120592
737500;97.693398;82.085030;53.979969;17.656946
739354;97.659729;81.995216;53.715240;17.347631
741350;97.591682;81.814972;53.449993;17.038157
743348;97.522667;81.633926;53.184212;16.728502
745352;97.452690;81.452065;53.051113;16.418684
747346;97.381760;81.269424;52.651089;16.108727
749368;97.309860;81.085968;52.383732;15.798587
751346;97.237000;80.901703;52.115868;15.488293
753348;97.163185;80.716660;51.847492;15.177852
755351;97.088402;80.530800;51.713108;15.022573
757344;97.012665;80.344139;51.309196;14.556509
759371;96.935974;80.156708;51.039295;14.245632
761330;96.858322;79.968468;50.904156;13.934604
763328;96.779716;79.779449;50.633492;13.623433
765324;96.700157;79.589638;50.362331;13.467813
767325;96.619637;79.399040;50.090672;13.000711
769372;96.538170;79.207664;49.682255;12.689151
771334;96.455750;79.015503;49.545876;12.377477
773320;96.372375;78.822563;49.272739;12.065679
775326;96.288048;78.628853;48.999126;11.909729
777333;96.202774;78.434357;48.725025;11.441719
779326;96.116547;78.239090;48.312969;11.129564
781373;96.029373;78.043045;48.037663;10.817292
783346;95.941254;77.846245;47.761902;10.504937
785349;95.852188;77.648659;47.623833;10.348704
787345;95.762169;77.450310;47.208931;9.879878
789345;95.671211;77.251205;47.070408;9.567216
791371;95.579308;77.051331;46.654110;9.254447
793333;95.486458;76.850693;46.515114;8.941585
795321;95.392670;76.649307;46.236782;8.785131
797328;95.297935;76.447159;45.957989;8.315611
799327;95.202271;76.244255;45.678745;8.002493
801329;95.105659;76.040611;45.259052;7.689324
803370;95.008110;75.836205;44.978683;7.376051
805351;94.909622;75.631042;44.838333;7.219386
807349;94.810196;75.425148;44.416626;6.749305
809345;94.709839;75.218498;44.275837;6.435823
811346;94.608536;75.011108;43.852814;6.122294
813373;94.506317;74.802986;43.570255;5.808687
815328;94.403152;74.594124;43.428814;5.651865
817327;94.299057;74.384514;43.145607;5.181322
819328;94.194038;74.174187;42.861984;4.867554
821325;94.088081;73.963112;42.577942;4.553738
823320;93.981201;73.751312;42.293465;4.239890
825376;93.873390;73.538795;42.008579;3.925988
827351;93.764648;73.325531;41.580475;3.612062
829345;93.654999;73.111565;41.437565;3.298098
831344;93.544411;72.896873;41.008232;2.984086
833348;93.432907;72.681458;40.721504;2.670047
835377;93.320465;72.465317;40.577984;2.513018
837333;93.207123;72.248474;40.290661;2.041909
839329;93.092850;72.030914;40.002926;1.727799
841332;92.977646;71.812630;39.714794;1.413685
843326;92.861542;71.593651;39.426285;1.099548
845328;92.744514;71.373962;39.137375;0.942472
847369;92.626579;71.153572;38.703297;0.471249
849349;92.507729;70.932480;38.558407;0.157088
851348;92.387955;70.710686;38.123169;-0.157079
853343;92.267273;70.488182;37.832565;-0.471225
855348;92.145691;70.265015;37.687119;-0.628296
857373;92.023193;70.041122;37.250202;-1.099524
859328;91.899780;69.816551;37.104378;-1.413652
861330;91.775475;69.591293;36.812473;-1.727778
863325;91.650246;69.365334;36.520187;-2.041888
865322;91.524117;69.138702;36.227539;-2.198935
867328;91.397095;68.911392;35.934551;-2.670026
869374;91.269157;68.683388;35.494385;-2.984062
871348;91.140327;68.454712;35.200516;-3.298059
873346;91.010597;68.225365;34.906284;-3.612036
875350;90.879974;67.995338;34.759037;-3.769013
877349;90.748444;67.764641;34.316799;-4.239866
879377;90.616020;67.533279;34.021545;-4.553729
881325;90.482712;67.301262;33.873806;-4.867521
883321;90.348503;67.068558;33.578049;-5.024421
885328;90.213394;66.835197;33.281956;-5.338165
887328;90.077415;66.601196;32.985558;-5.808663
889383;89.940529;66.366516;32.540314;-6.122270
891367;89.802765;66.131195;32.243111;-6.435788
893345;89.664108;65.895210;31.945572;-6.749269
895349;89.524567;65.658585;31.796669;-6.906000
897345;89.384140;65.421288;31.349533;-7.376030
899344;89.242844;65.183388;31.051058;-7.689300
901372;89.100662;64.944809;30.752266;-8.002496
903327;88.957588;64.705605;30.602774;-8.315590
905328;88.813644;64.465752;30.303530;-8.472127
907322;88.668823;64.225258;30.003986;-8.941573
909320;88.523125;63.984138;29.704151;-9.254435
911326;88.376564;63.742405;29.404041;-9.567207
913373;88.229126;63.500023;28.953289;-9.879878
915355;88.080811;63.257015;28.802916;-10.036167
917348;87.931625;63.013382;28.351330;-10.504913
919347;87.781578;62.769127;28.049923;-10.817286
921347;87.630661;62.524254;27.748245;-11.129531
923378;87.478897;62.278793;27.446285;-11.441689
925327;87.326256;62.032688;27.295212;-11.597711
927326;87.172745;61.785973;26.841576;-12.065638
929321;87.018379;61.538643;26.690207;-12.377444
931326;86.863152;61.290707;26.235771;-12.689129
933322;86.707069;61.042168;25.932486;-13.000694
935369;86.550140;60.793041;25.780758;-13.156411
937349;86.392349;60.543297;25.325144;-13.623428
939342;86.233696;60.292961;25.021128;-13.934567
941341;86.074203;60.042023;24.716827;-14.245600
943346;85.913857;59.790497;24.412289;-14.556492
945424;85.752663;59.538376;24.107510;-14.867234
947351;85.590630;59.285690;23.802494;-15.177831
949344;85.427750;59.032406;23.649914;-15.488285
951345;85.264015;58.778526;23.191782;-15.798557
953346;85.099449;58.524071;22.886074;-16.108694
955349;84.934029;58.269035;22.733120;-16.263720
957371;84.767799;58.013458;22.273970;-16.728500
959330;84.600708;57.757271;21.967587;-17.038149
961330;84.432793;57.500523;21.660990;-17.347639
963325;84.264038;57.243210;21.507627;-17.656929
965326;84.094452;56.985329;21.200708;-17.811531
967372;83.924034;56.726883;20.739946;-18.275034
969323;83.752808;56.467896;20.586267;-18.583817
971322;83.580734;56.208336;20.278728;-18.892420
973329;83.407845;55.948223;19.817043;-19.200825
975329;83.234116;55.687546;19.663059;-19.354958
977327;83.059601;55.426361;19.200834;-19.817036
979368;82.884232;55.164593;18.892422;-20.124868
981348;82.708069;54.902302;18.583822;-20.432508
983342;82.531075;54.639454;18.275034;-20.739946
985347;82.353271;54.376064;18.120592;-21.047167
987348;82.174644;54.112137;17.656958;-21.354176
989477;81.905197;53.715248;17.347639;-21.660986
991354;81.814972;53.582680;17.038158;-21.967581
993347;81.633934;53.317177;16.728508;-22.273960
995351;81.452087;53.051140;16.573631;-22.427052
997344;81.269424;52.784561;16.108707;-22.886055
999346;81.085960;52.517467;15.798590;-23.191748
1001366;80.901703;52.249855;15.488291;-23.497232
1003329;80.716637;51.981735;15.177846;-23.802486
1005323;80.530800;51.713108;15.022582;-23.955011
1007324;80.344147;51.443958;14.556500;-24.412281
1009323;80.156700;51.174309;14.401081;-24.716818
1011373;79.968468;50.904148;13.934607;-25.021086
1013329;79.779449;50.633484;13.623444;-25.325130
1015325;79.589630;50.362312;13.467794;-25.477079
1017330;79.399048;50.090675;13.156450;-25.932472
1019324;79.207664;49.818516;12.844944;-26.235767
1021331;79.015503;49.545868;12.377459;-26.538790
1023369;78.822556;49.272732;12.065670;-26.841539
1025359;78.628838;48.999107;11.909712;-27.144041
1027350;78.434341;48.724998;11.441699;-27.446276
1029342;78.239082;48.450428;11.285645;-27.748220
1031348;78.043053;48.175388;10.817305;-28.049904
1033375;77.846237;47.899841;10.661134;-28.200638
1035334;77.648666;47.623837;10.348713;-28.501907
1037327;77.450310;47.347347;10.036182;-28.953281
1039323;77.251205;47.070400;9.723559;-29.253843
1041328;77.051338;46.793003;9.410858;-29.554123
1043369;76.850708;46.515125;8.941591;-29.854103
1045328;76.649315;46.236790;8.785141;-30.003971
1047329;76.447166;45.958000;8.472151;-30.453163
1049325;76.244263;45.678749;8.159068;-30.752251
1051329;76.040604;45.399052;7.845914;-31.051041
1053321;75.836205;45.118923;7.532701;-31.349522
1055370;75.631050;44.838337;7.219398;-31.498632
1057353;75.425148;44.557304;6.749311;-31.945530
1059349;75.218498;44.275829;6.435833;-32.243073
1061349;75.011108;43.993919;6.122288;-32.540302
1063346;74.802986;43.711578;5.808684;-32.837200
1065375;74.594131;43.428822;5.651874;-33.133793
1067333;74.384521;43.145615;5.181307;-33.430038
1069331;74.174179;42.861980;5.024439;-33.725941
1071331;73.963112;42.577927;4.710648;-34.021534
1073332;73.751305;42.293449;4.396805;-34.316788
1075331;73.538780;42.008564;4.082927;-34.464298
1077367;73.325546;41.723282;3.612041;-34.906273
1079349;73.111565;41.437565;3.298062;-35.200508
1081345;72.896866;41.151432;2.984083;-35.494370
1083345;72.681442;40.864899;2.670064;-35.787880
1085354;72.465324;40.577991;2.513024;-35.934528
1087372;72.248474;40.290649;2.041912;-36.373882
1089332;72.030922;40.002934;1.884872;-36.666351
1091329;71.812645;39.714806;1.570749;-36.958447
1093330;71.593658;39.426289;1.256624;-37.250168
1095327;71.373962;39.137371;0.942469;-37.395912
1097380;71.153572;38.848080;0.471258;-37.832535
1099362;70.932480;38.558411;0.157091;-38.123165
1101347;70.710686;38.268360;-0.157067;-38.413410
1103350;70.488205;37.977928;-0.471228;-38.703274
1105349;70.265007;37.687115;-0.628302;-38.848061
1107345;70.041122;37.395927;-1.099509;-39.281845
1109373;69.816551;37.104378;-1.256594;-39.426266
1111328;69.591293;36.812477;-1.570705;-39.858891
1113323;69.365349;36.520195;-1.884821;-40.146820
1115324;69.138702;36.227551;-2.198920;-40.290627
1117332;68.911385;35.934551;-2.513000;-40.721478
1119329;68.683395;35.641193;-2.827048;-41.008205
1121375;68.454712;35.347485;-3.298062;-41.294533
1123350;68.225380;35.053452;-3.612041;-41.580463
1125350;67.995354;34.759048;-3.769004;-41.865974
1127350;67.764648;34.464298;-4.239884;-42.151070
1129345;67.533287;34.169216;-4.396805;-42.435734
1131377;67.301247;33.873783;-4.867533;-42.719997
1133327;67.068550;33.578033;-5.024439;-43.003845
1135327;66.835213;33.281963;-5.338153;-43.145592
1137319;66.601196;32.985546;-5.651844;-43.570225
1139325;66.366539;32.688831;-5.965453;-43.852795
1141322;66.131203;32.391762;-6.279027;-44.134895
1143370;65.895226;32.094379;-6.749269;-44.416592
1145349;65.658585;31.796677;-6.905991;-44.557278
1147348;65.421318;31.498680;-7.376018;-44.978653
1149346;65.183395;31.200352;-7.532653;-45.259022
1151345;64.944824;30.901718;-8.002490;-45.538948
1153372;64.705612;30.602779;-8.315578;-45.818394
1155332;64.465759;30.303537;-8.472117;-45.957973
1157325;64.225273;30.003998;-8.785110;-46.375977
1159324;63.984169;29.704184;-9.097994;-46.654095
1161323;63.742416;29.404053;-9.410808;-46.931736
1163328;63.500034;29.103630;-9.879869;-47.208916
1165372;63.257027;28.802925;-10.036159;-47.485619
1167350;63.013393;28.501928;-10.504902;-47.761871
1169345;62.769138;28.200663;-10.661110;-48.037647
1171350;62.524284;27.899132;-11.129540;-48.312950
1173346;62.278790;27.597301;-11.441699;-48.587776
1175377;62.032688;27.295208;-11.597720;-48.724998
1177332;61.785965;26.992836;-11.909712;-49.135971
1179328;61.538635;26.690197;-12.221578;-49.409355
