Timestamp;.superwatch_ch00
0;-7.376100
2939;-6.906045
4933;-6.749341
6930;-6.279085
8933;-5.965534
10930;-5.651876
12927;-5.338211
14928;-5.024493
16933;-4.710677
18953;-4.396863
20931;-4.082958
22931;-3.769059
24952;-3.455077
26912;-3.141107
28908;-2.827107
30908;-2.513031
32910;-2.198978
34910;-1.884856
36949;-1.570763
38930;-1.256654
40926;-0.942485
42930;-0.628354
44924;-0.314170
46950;0.000000
48917;0.314159
50908;0.628314
52912;0.942464
54911;1.099535
57039;1.570732
58932;1.884844
60930;2.198937
62925;2.513010
64927;2.670036
66931;3.141076
68948;3.455064
70929;3.769018
72933;4.082935
74928;4.396812
76932;4.710645
79045;5.024432
80940;5.338169
82932;5.651853
84929;5.965482
86934;6.279051
88931;6.592560
90952;6.906002
92928;7.219377
94931;7.532680
96933;7.845909
98925;8.159060
100947;8.472132
102913;8.785120
104909;9.098021
106908;9.410830
108911;9.723549
110916;10.036171
112948;10.348695
114935;10.661115
116935;10.973431
118929;11.285637
120929;11.597733
122951;11.909716
124915;12.221580
126910;12.533322
128910;12.844942
130912;13.156436
132912;13.467797
134948;13.779028
136938;14.090122
138928;14.401078
140927;14.711891
142930;15.022558
144947;15.333078
146915;15.643446
148912;15.953660
150909;16.263714
152909;16.573612
154911;16.728498
156952;17.192907
158933;17.502306
160929;17.811527
162922;18.120577
164925;18.429445
166948;18.738131
168912;19.046633
170905;19.354946
172911;19.663071
174910;19.970997
176915;20.278728
178950;20.586262
180937;20.893587
182931;21.200710
184930;21.507624
186934;21.814323
188943;22.120808
190906;22.427074
192905;22.733122
194913;23.038942
196908;23.344534
199042;23.649900
200939;23.955029
202927;24.259922
204931;24.564575
206933;24.868988
208933;25.173155
210947;25.477072
212913;25.780737
214912;26.084152
216902;26.387304
218908;26.690197
220909;26.992828
222946;27.295193
224931;27.597290
226935;27.899107
228930;28.200657
230926;28.501928
232947;28.802910
234915;29.103617
236907;29.404032
238907;29.704157
240909;30.003988
242905;30.303526
244946;30.602762
246936;30.901697
248927;31.200329
250928;31.498650
252928;31.796661
254947;32.094360
256908;32.391743
258909;32.688801
260914;32.985538
262915;33.281952
264969;33.578037
266946;33.873787
268932;34.169209
270933;34.464294
272927;34.759029
274930;35.053429
276949;35.347485
278935;35.641186
280927;35.934536
282932;36.227535
284928;36.520176
286950;36.812454
288912;37.104370
290911;37.395920
292914;37.687099
294914;37.977905
296913;38.268341
298947;38.558399
300930;38.848072
302928;39.137363
304927;39.281864
306932;39.714787
308947;40.002911
310913;40.290646
312912;40.577976
314911;40.864906
316908;41.151436
318914;41.437557
320952;41.723270
322932;42.008572
324929;42.293461
326935;42.577927
328922;42.861973
330948;43.145603
332911;43.428806
334906;43.711575
336911;43.993916
338910;44.275822
340909;44.557289
342947;44.838318
344929;45.118908
346932;45.399048
348931;45.678741
350929;45.957985
352945;46.236774
354911;46.515102
356908;46.792980
358909;47.070389
360906;47.347336
362943;47.623817
364909;47.899826
366909;48.175365
368916;48.450424
370908;48.725014
372913;48.999115
374938;49.272736
376912;49.545868
378913;49.818508
380912;50.090660
382907;50.362320
385048;50.633476
386937;50.904137
388928;51.174294
390927;51.443951
392931;51.713097
394933;51.981728
396952;52.249855
398929;52.517464
400931;52.784550
402930;53.051121
404932;53.317158
406949;53.582676
408905;53.847664
410910;54.112125
412908;54.376041
414907;54.639435
416914;54.902279
418947;55.164581
420932;55.426346
422929;55.687557
424930;55.948223
426929;56.208336
428949;56.467896
430913;56.726891
432906;56.985329
434913;57.243210
436905;57.500523
438911;57.757271
440950;58.013447
442936;58.269047
444928;58.524071
446929;58.778526
448929;59.032394
450954;59.285683
452918;59.538383
454908;59.664516
456912;60.042023
458904;60.292953
460949;60.543285
462915;60.793026
464911;61.042168
466914;61.290707
468912;61.538635
470911;61.785961
472944;62.032669
474930;62.278770
476929;62.524265
478928;62.769135
480932;63.013386
482943;63.257015
484909;63.500015
486911;63.742393
488910;63.984142
490907;64.225266
492910;64.465744
494947;64.705597
496931;64.944801
498930;65.183365
500924;65.421295
502926;65.658569
504949;65.895203
506914;66.131187
508914;66.366508
510913;66.601189
512909;66.835197
514910;67.068550
516950;67.301247
518939;67.533279
520930;67.764648
522932;67.995331
524930;68.225357
526952;68.454704
528909;68.683380
530912;68.911377
532907;69.138695
534909;69.365326
536917;69.591278
538948;69.816536
540931;70.041107
542931;70.264992
544930;70.488182
546931;70.710678
548950;70.932472
550919;71.153572
552912;71.373955
554911;71.483887
556906;71.812630
558911;72.030899
560945;72.248459
562937;72.465309
564930;72.681450
566935;72.896866
568931;73.111557
570948;73.325539
572909;73.538788
574912;73.751320
576911;73.963112
578914;74.174179
580907;74.384514
582948;74.594116
584933;74.802986
586934;75.011108
588935;75.218498
590930;75.425140
592948;75.631042
594914;75.836197
596912;76.040596
598906;76.244255
600911;76.447151
602907;76.649300
604950;76.750092
606940;77.051323
608931;77.251198
610930;77.450302
612929;77.648651
614945;77.846230
616912;78.043045
618913;78.239082
620914;78.434349
622914;78.628838
624964;78.822556
626948;79.015503
628933;79.207657
630926;79.399040
632927;79.589638
634928;79.779442
636951;79.968468
638910;80.156693
640912;80.344131
642913;80.530785
644912;80.716637
646950;80.901695
648911;81.085953
650912;81.269417
652910;81.452065
654905;81.633926
656908;81.814972
658947;81.995209
660910;82.174637
662909;82.353249
664910;82.531059
666914;82.708054
669034;82.884232
670933;83.059586
672929;83.234123
674927;83.407837
676931;83.580734
678931;83.752800
680948;83.924042
682932;84.094452
684928;84.264038
686933;84.432785
688929;84.600708
690947;84.767792
692912;84.934029
694915;85.099449
696912;85.264008
698911;85.427734
700909;85.590622
702953;85.752663
704933;85.913857
706938;86.074203
708926;86.233688
710927;86.392334
712946;86.550125
714913;86.707062
716908;86.863152
718913;87.018372
720911;87.172737
722914;87.326241
724946;87.478882
726935;87.630669
728931;87.781578
730930;87.931625
732929;88.080803
734951;88.229111
736912;88.376549
738914;88.523125
740914;88.668823
742912;88.813637
744966;88.957581
746946;89.100647
748932;89.242828
750926;89.384140
752929;89.524559
754926;89.594444
756954;89.802757
758914;89.940521
760907;90.077400
762911;90.213387
764908;90.348495
766971;90.482697
768947;90.616020
770931;90.748444
772929;90.879967
774928;91.010597
776930;91.140327
778946;91.269150
780919;91.397087
782908;91.524117
784911;91.650238
786908;91.775467
789039;91.899780
790940;92.023178
792929;92.145683
794927;92.267273
796931;92.387947
798929;92.507721
800949;92.626572
802933;92.744514
804924;92.803139
806931;92.977646
808926;93.092834
810949;93.207108
812910;93.320465
814911;93.432892
816907;93.544403
818908;93.654991
820908;93.764648
822948;93.873383
824932;93.981194
826931;94.088074
828929;94.194031
830929;94.299057
832948;94.403145
834909;94.506310
836909;94.608536
838907;94.709831
840909;94.810196
842947;94.909615
844917;95.008102
846914;95.105652
848909;95.202271
850908;95.297935
852915;95.392670
854944;95.486458
856932;95.579300
858934;95.671204
860927;95.762169
862928;95.852180
864952;95.941254
866912;96.029373
868912;96.116547
870913;96.202766
872909;96.288040
874912;96.372368
876950;96.455742
878927;96.538162
880932;96.619637
882929;96.700150
884926;96.779709
886948;96.858315
888914;96.935966
890916;97.012665
892915;97.088394
894908;97.163177
896910;97.236992
898950;97.309853
900936;97.381752
902929;97.452690
904925;97.487793
906936;97.591682
908951;97.659721
910929;97.726814
912930;97.792938
914926;97.858086
916932;97.922287
919042;97.985504
920940;98.047760
922931;98.109055
924924;98.169373
926932;98.228722
928927;98.287109
930944;98.344521
932927;98.400963
934928;98.456436
936930;98.510933
938931;98.564461
940948;98.617020
942913;98.668602
944907;98.719200
946911;98.768837
948913;98.817490
950909;98.865173
952946;98.911880
954911;98.957611
956911;99.002365
958907;99.046143
960911;99.088943
962911;99.130760
964951;99.171608
966933;99.211472
968928;99.250359
970931;99.288261
972930;99.325188
974949;99.361130
976915;99.396095
978913;99.430077
980910;99.463081
982914;99.495102
984971;99.526146
986947;99.556198
988927;99.585274
990930;99.613365
992930;99.640472
994932;99.666595
996953;99.691734
998914;99.715889
1000906;99.739059
1002914;99.761253
1004911;99.782455
1006968;99.802673
1008950;99.821907
1010934;99.840149
1012931;99.857422
1014925;99.873695
1016929;99.888985
1018948;99.903290
1020913;99.916611
1022909;99.928947
1024915;99.940292
1026912;99.950653
1028953;99.960030
1030910;99.968422
1032908;99.975815
1034910;99.982239
1036915;99.987663
1038907;99.992104
1040949;99.995560
1042933;99.998024
1044927;99.999504
1046935;100.000000
1048932;99.999504
1050948;99.998024
1052912;99.995560
1054910;99.993958
1056916;99.987663
1058908;99.982239
1060913;99.975815
1062950;99.968422
1064930;99.960030
1066931;99.950661
1068929;99.940292
1070929;99.928947
1072947;99.916611
1074911;99.903290
1076909;99.888985
1078905;99.873695
1080909;99.857422
1082911;99.840157
1084947;99.821907
1086936;99.802673
1088930;99.782455
1090931;99.761253
1092927;99.739059
1094951;99.715889
1096915;99.691734
1098915;99.666595
1100908;99.640472
1102908;99.613365
1104908;99.585274
1106949;99.556198
1108932;99.526146
1110926;99.495102
1112925;99.463081
1114931;99.430077
1116948;99.396095
1118915;99.361130
1120912;99.325188
1122910;99.288261
1124912;99.250359
1126946;99.211472
1128914;99.171608
1130906;99.130768
1132905;99.088943
1134904;99.046150
1136906;99.002365
1138948;98.957619
1140932;98.911888
1142932;98.865173
1144929;98.817497
1146934;98.768837
1148954;98.719200
1150914;98.668602
1152912;98.617020
1154910;98.564461
1156909;98.510933
1158910;98.456436
1160949;98.400970
1162936;98.344521
1164929;98.287109
1166934;98.228729
1168930;98.169380
1170950;98.109055
1172908;98.047768
1174917;97.985512
1176912;97.922287
1178906;97.858093
1180959;97.792938
1182938;97.726814
1184929;97.659729
1186926;97.591682
1188928;97.522667
1190929;97.452690
1192941;97.381760
1194912;97.309860
1196913;97.237000
1198910;97.163185
1200907;97.088402
1202908;97.012665
1204952;96.974442
1206935;96.858322
1208932;96.779716
1210930;96.700157
1212930;96.619637
1214951;96.538170
1216916;96.455750
1218905;96.372375
1220912;96.288048
1222907;96.202774
1224913;96.116547
1226950;96.029373
1228934;95.941254
1230932;95.852188
1232928;95.762169
1234926;95.671211
1236949;95.579308
1238915;95.486458
1240911;95.392670
1242913;95.297935
1244911;95.202271
1247052;95.105659
1248935;95.008110
1250931;94.909622
1252933;94.810196
1254928;94.709839
1256937;94.608536
1258951;94.506317
1260930;94.403152
1262930;94.299057
1264926;94.194038
1266932;94.088081
1268949;93.981201
1270916;93.873390
1272908;93.764648
1274909;93.654999
1276910;93.544411
1278908;93.432907
1280947;93.320465
1282931;93.207123
1284925;93.092850
1286928;92.977646
1288929;92.861542
1290943;92.744514
1292913;92.626579
1294913;92.507729
1296914;92.387955
1298906;92.267273
1300913;92.145691
1302952;92.023193
1304933;91.961601
1306929;91.775475
1308929;91.650246
1310928;91.524117
1312981;91.397095
1314945;91.269157
1316933;91.140327
1318930;91.010597
1320928;90.879974
1322927;90.748444
1324946;90.616020
1326914;90.482712
1328916;90.348503
1330911;90.213394
1332914;90.077415
1334912;89.940529
1336954;89.802765
1338933;89.664108
1340932;89.524567
1342929;89.384140
1344928;89.242844
1346948;89.100662
1348918;88.957588
1350907;88.813644
1352906;88.668823
1354911;88.596085
1356909;88.376564
1358948;88.229126
1360937;88.080811
1362931;87.931625
1364924;87.781578
1366930;87.630661
1368950;87.478897
1370914;87.326256
1372912;87.172745
1374905;87.018379
1376909;86.863152
1378904;86.707069
1380952;86.550140
1382927;86.392349
1384930;86.233696
1386931;86.074203
1388930;85.913857
1390944;85.752663
1392914;85.590630
1394909;85.427750
1396910;85.264015
1398910;85.099449
1400908;84.934029
1402951;84.767799
1404932;84.600708
1406930;84.432793
1408930;84.264038
1410927;84.094452
1412947;83.924034
1414908;83.752808
1416912;83.580734
1418907;83.407845
1420908;83.234116
1422911;83.059601
1424949;82.884232
1426935;82.708069
1428926;82.531075
1430925;82.353271
1432933;82.174644
1434947;81.995216
1436909;81.814972
1438909;81.633934
1440907;81.452087
1442906;81.269424
1444909;81.085960
1446951;80.901703
1448932;80.716637
1450930;80.530800
1452928;80.344147
1454924;80.156700
1456950;79.968468
1458907;79.779449
1460906;79.589630
1462909;79.399048
1464908;79.207664
1466919;79.015503
1468947;78.822556
1470935;78.628838
1472929;78.434341
1474927;78.239082
1476932;78.043053
1478952;77.846237
1480911;77.648666
1482911;77.450310
1484917;77.251205
1486908;77.051338
1488911;76.850708
1490943;76.649315
1492913;76.447166
1494914;76.244263
1496910;76.040604
1498910;75.836205
1500906;75.631050
1502949;75.425148
1504931;75.321922
1506931;75.011108
1508928;74.802986
1510930;74.594131
1512955;74.384521
1514915;74.174179
1516915;73.963112
1518907;73.751305
1520912;73.538780
1523034;73.325546
1524935;73.111565
1526933;72.896866
1528933;72.681442
1530934;72.465324
1532934;72.248474
1534949;72.030922
1536937;71.812645
1538925;71.593658
1540925;71.373962
1542928;71.153572
1545060;70.932480
1546935;70.710686
1548929;70.488205
1550934;70.265007
1552926;70.041122
1554928;69.928932
1556951;69.591293
1558913;69.365349
1560909;69.138702
1562910;68.911385
1564917;68.683395
1566966;68.454712
1568945;68.225380
1570935;67.995354
1572929;67.764648
1574932;67.533287
1576933;67.301247
1578945;67.068550
1580913;66.835213
1582909;66.601196
1584912;66.366539
1586912;66.131203
1589041;65.895226
1590941;65.658585
1592931;65.421318
1594930;65.183395
1596933;64.944824
1598925;64.705612
1600945;64.465759
1602910;64.225273
1604910;63.984169
1606907;63.742416
1608906;63.500034
1610910;63.257027
1612947;63.013393
1614931;62.769138
1616934;62.524284
1618931;62.278790
1620931;62.032688
1622948;61.785965
1624915;61.538635
1626908;61.290707
1628906;61.042183
1630916;60.793037
1632910;60.543293
1634950;60.292953
1636935;60.042034
1638926;59.790508
1640926;59.538414
1642930;59.285706
1644948;59.032417
1646934;58.778542
1648929;58.524086
1650924;58.269054
1652928;58.013470
1654947;57.885437
1656912;57.500542
1658914;57.243221
1660910;56.985344
1662912;56.726898
1664913;56.467915
1666951;56.208355
1668931;55.948238
1670930;55.687569
1672930;55.426353
1674933;55.164589
1676944;54.902298
1678919;54.639446
1680915;54.376053
1682906;54.112125
1684915;53.847664
1686916;53.582676
1688948;53.317173
1690933;53.051144
1692926;52.784573
1694926;52.517479
1696934;52.249874
1698943;51.981766
1700915;51.713127
1702913;51.443977
1704912;51.174320
1706908;50.904156
1708906;50.633492
1710945;50.362350
1712932;50.090683
1714928;49.818527
1716932;49.545879
1718927;49.272743
1720946;48.999119
1722905;48.725033
1724910;48.450447
1726910;48.175381
1728905;47.899837
1730909;47.623821
1732951;47.347336
1734929;47.070408
1736928;46.792992
1738928;46.515114
1740928;46.236778
1742946;45.957981
1744917;45.678757
1746911;45.399082
1748915;45.118935
1750908;44.838341
1752903;44.557308
1754949;44.275837
1756927;43.993927
1758929;43.711601
1760929;43.428825
1762929;43.145622
1764948;42.861992
1766910;42.577938
1768909;42.293461
1770908;42.008595
1772911;41.723286
1774908;41.437569
1776950;41.151443
1778930;40.864910
1780924;40.577976
1782929;40.290661
1784930;40.002926
1786954;39.714794
1788919;39.426277
1790910;39.137363
1792915;38.848068
1794911;38.558411
1796917;38.268349
1798946;37.977936
1800932;37.687119
1802926;37.395935
1804927;37.250214
1806933;36.812485
1808947;36.520203
1810913;36.227558
1812912;35.934555
1814909;35.641201
1816913;35.347488
1818913;35.053455
1820949;34.759052
1822934;34.464306
1824925;34.169220
1826931;33.873795
1828928;33.578037
1830958;33.281975
1832916;32.985558
1834913;32.688812
1836918;32.391747
1838908;32.094360
1840910;31.796658
1842948;31.498665
1844936;31.200336
1846941;30.901703
1848928;30.602762
1850928;30.303522
1853053;30.004025
1854933;29.704189
1856934;29.404058
1858930;29.103638
1860925;28.802931
1862926;28.501940
1864944;28.200689
1866914;27.899137
1868909;27.597309
1870907;27.295212
1872910;26.992840
1875054;26.690207
1876938;26.387331
1878928;26.084169
1880927;25.780756
1882930;25.477085
1884932;25.173161
1886946;24.868990
1888928;24.564596
1890925;24.259939
1892926;23.955040
1894932;23.649906
1896954;23.344538
1898911;23.038939
1900909;22.733135
1902907;22.427086
1904912;22.120813
1906913;21.814348
1908952;21.507641
1910931;21.200726
1912931;20.893621
1914927;20.586288
1916929;20.278751
1918949;19.971016
1920917;19.663082
1922910;19.354956
1924908;19.046659
1926912;18.738153
1928958;18.429462
1930943;18.120588
1932930;17.811537
1934930;17.502310
1936927;17.192932
1938926;16.883362
1940948;16.573624
1942908;16.263723
1944908;15.953663
1946911;15.643445
1948914;15.333096
1950907;15.022570
1952945;14.711897
1954925;14.556519
1956931;14.090120
1958925;13.779022
1960929;13.467834
1963001;13.156466
1964932;12.844968
1966933;12.533342
1968925;12.221595
1970929;11.909726
1972927;11.597764
1974947;11.285663
1976938;10.973451
1978930;10.661130
1980927;10.348703
1982928;10.036177
1984947;9.723573
1986914;9.410850
1988909;9.098034
1990909;8.785129
1992908;8.472136
1994914;8.159060
1996949;7.845928
1998935;7.532693
2000930;7.219385
2002928;6.906006
2004925;6.592558
2006947;6.279069
2008909;5.965495
2010909;5.651861
2012910;5.338172
2014911;5.024454
2016912;4.710662
2018950;4.396848
2020934;4.082967
2022925;3.769045
2024926;3.455086
2026931;3.141093
2028944;2.827068
2030907;2.513040
2032911;2.198963
2034912;1.884865
2036914;1.570747
2038915;1.256615
2040953;0.942470
2042932;0.628339
2044931;0.314179
2046936;0.000015
2048927;-0.314149
2050947;-0.628309
2052913;-0.942463
2054907;-1.099525
2056911;-1.570717
2058908;-1.884835
2060909;-2.198933
2062950;-2.513010
2064929;-2.827062
2066932;-2.984066
2068929;-3.455031
2070928;-3.768990
